time,source,target,x,u,t_last_spike
290.0,1,1862,1.0,0.19,-1.0
290.0,2,1875,1.0,0.19,-1.0
290.0,3,619,1.0,0.19,-1.0
290.0,4,4557,1.0,0.19,-1.0
290.0,5,306,1.0,0.19,-1.0
290.0,6,4178,1.0,0.19,-1.0
290.0,7,3503,1.0,0.19,-1.0
290.0,8,6147,1.0,0.19,-1.0
290.0,9,1471,1.0,0.19,-1.0
290.0,10,6629,1.0,0.19,-1.0
290.0,11,3644,1.0,0.19,-1.0
290.0,12,2092,1.0,0.19,-1.0
290.0,13,2415,1.0,0.19,-1.0
290.0,14,5942,1.0,0.19,-1.0
290.0,15,2658,1.0,0.19,-1.0
290.0,16,5687,0.6561,0.3439,78.7
290.0,17,6027,1.0,0.19,-1.0
290.0,18,2395,1.0,0.19,-1.0
290.0,19,384,1.0,0.19,-1.0
290.0,20,2367,1.0,0.19,-1.0
290.0,21,1403,1.0,0.19,-1.0
290.0,22,6118,1.0,0.19,-1.0
290.0,23,7454,0.6561,0.3439,140.20000000000002
290.0,24,24,1.0,0.19,-1.0
290.0,25,635,0.6561,0.3439,261.85
290.0,26,7741,1.0,0.19,-1.0
290.0,27,7651,1.0,0.19,-1.0
290.0,28,1144,1.0,0.19,-1.0
290.0,29,6120,1.0,0.19,-1.0
290.0,30,7075,0.6561,0.3439,142.5
290.0,31,5195,1.0,0.19,-1.0
290.0,32,5240,1.0,0.19,-1.0
290.0,33,3675,1.0,0.19,-1.0
290.0,34,4687,0.6561,0.3439,274.15000000000003
290.0,35,4200,1.0,0.19,-1.0
290.0,36,3003,1.0,0.19,-1.0
290.0,37,6727,1.0,0.19,-1.0
290.0,38,5840,1.0,0.19,-1.0
290.0,39,97,1.0,0.19,-1.0
290.0,40,3336,1.0,0.19,-1.0
290.0,41,7905,1.0,0.19,-1.0
290.0,42,4473,1.0,0.19,-1.0
290.0,43,5147,1.0,0.19,-1.0
290.0,44,5257,1.0,0.19,-1.0
290.0,45,7392,1.0,0.19,-1.0
290.0,46,4809,1.0,0.19,-1.0
290.0,47,1109,0.6561,0.3439,63.35
290.0,48,5516,1.0,0.19,-1.0
290.0,49,5436,1.0,0.19,-1.0
290.0,50,6197,1.0,0.19,-1.0
290.0,51,7616,1.0,0.19,-1.0
290.0,52,1258,1.0,0.19,-1.0
290.0,53,6709,0.6561,0.3439,92.75
290.0,54,3185,1.0,0.19,-1.0
290.0,55,4713,1.0,0.19,-1.0
290.0,56,3405,1.0,0.19,-1.0
290.0,57,2842,1.0,0.19,-1.0
290.0,58,6817,1.0,0.19,-1.0
290.0,59,4450,1.0,0.19,-1.0
290.0,60,4847,1.0,0.19,-1.0
290.0,61,5923,1.0,0.19,-1.0
290.0,62,7178,0.6561,0.3439,42.85
290.0,63,5596,0.6561,0.3439,158.9
290.0,64,4293,1.0,0.19,-1.0
290.0,65,1122,1.0,0.19,-1.0
290.0,66,2948,1.0,0.19,-1.0
290.0,67,822,1.0,0.19,-1.0
290.0,68,4705,1.0,0.19,-1.0
290.0,69,6740,1.0,0.19,-1.0
290.0,70,7575,0.6561,0.3439,260.45
290.0,71,4402,1.0,0.19,-1.0
290.0,72,571,1.0,0.19,-1.0
290.0,73,5519,0.6561,0.3439,76.60000000000001
290.0,74,5874,1.0,0.19,-1.0
290.0,75,6088,1.0,0.19,-1.0
290.0,76,369,0.6561,0.3439,245.45000000000002
290.0,77,2594,1.0,0.19,-1.0
290.0,78,3790,1.0,0.19,-1.0
290.0,79,4405,1.0,0.19,-1.0
290.0,80,3846,0.6561,0.3439,120.05
290.0,81,6154,1.0,0.19,-1.0
290.0,82,191,1.0,0.19,-1.0
290.0,83,7213,1.0,0.19,-1.0
290.0,84,7202,0.6561,0.3439,83.85000000000001
290.0,85,6040,1.0,0.19,-1.0
290.0,86,3391,1.0,0.19,-1.0
290.0,87,7792,1.0,0.19,-1.0
290.0,88,4479,1.0,0.19,-1.0
290.0,89,6800,0.6561,0.3439,271.5
290.0,90,1357,1.0,0.19,-1.0
290.0,91,2831,1.0,0.19,-1.0
290.0,92,6847,1.0,0.19,-1.0
290.0,93,2146,1.0,0.19,-1.0
290.0,94,4900,0.6561,0.3439,73.55
290.0,95,2054,1.0,0.19,-1.0
290.0,96,3695,1.0,0.19,-1.0
290.0,97,5760,1.0,0.19,-1.0
290.0,98,6934,1.0,0.19,-1.0
290.0,99,672,1.0,0.19,-1.0
290.0,100,3380,1.0,0.19,-1.0
290.0,101,4572,1.0,0.19,-1.0
290.0,102,2324,1.0,0.19,-1.0
290.0,103,428,1.0,0.19,-1.0
290.0,104,6727,1.0,0.19,-1.0
290.0,105,5822,1.0,0.19,-1.0
290.0,106,3338,1.0,0.19,-1.0
290.0,107,3552,1.0,0.19,-1.0
290.0,108,1694,1.0,0.19,-1.0
290.0,109,424,1.0,0.19,-1.0
290.0,110,5200,1.0,0.19,-1.0
290.0,111,6460,1.0,0.19,-1.0
290.0,112,6844,1.0,0.19,-1.0
290.0,113,6758,0.6561,0.3439,187.75
290.0,114,4200,1.0,0.19,-1.0
290.0,115,2311,1.0,0.19,-1.0
290.0,116,3848,1.0,0.19,-1.0
290.0,117,5489,1.0,0.19,-1.0
290.0,118,3906,1.0,0.19,-1.0
290.0,119,2662,1.0,0.19,-1.0
290.0,120,2616,1.0,0.19,-1.0
290.0,121,6451,1.0,0.19,-1.0
290.0,122,868,1.0,0.19,-1.0
290.0,123,4560,1.0,0.19,-1.0
290.0,124,3571,1.0,0.19,-1.0
290.0,125,3403,1.0,0.19,-1.0
290.0,126,3494,1.0,0.19,-1.0
290.0,127,7452,0.6561,0.3439,240.20000000000002
290.0,128,7079,0.6561,0.3439,32.1
290.0,129,3745,1.0,0.19,-1.0
290.0,130,64,0.6561,0.3439,78.85000000000001
290.0,131,5369,0.6561,0.3439,241.95000000000002
290.0,132,6962,0.6561,0.3439,224.15
290.0,133,6615,1.0,0.19,-1.0
290.0,134,7901,1.0,0.19,-1.0
290.0,135,7452,1.0,0.19,-1.0
290.0,136,7248,1.0,0.19,-1.0
290.0,137,5960,0.6561,0.3439,245.6
290.0,138,6228,1.0,0.19,-1.0
290.0,139,5832,0.6561,0.3439,234.8
290.0,140,2540,1.0,0.19,-1.0
290.0,141,6376,1.0,0.19,-1.0
290.0,142,3572,1.0,0.19,-1.0
290.0,143,6276,1.0,0.19,-1.0
290.0,144,276,1.0,0.19,-1.0
290.0,145,2065,1.0,0.19,-1.0
290.0,146,3911,1.0,0.19,-1.0
290.0,147,7138,1.0,0.19,-1.0
290.0,148,3448,0.6561,0.3439,119.0
290.0,149,2185,1.0,0.19,-1.0
290.0,150,4458,1.0,0.19,-1.0
290.0,151,3808,1.0,0.19,-1.0
290.0,152,7416,1.0,0.19,-1.0
290.0,153,7228,1.0,0.19,-1.0
290.0,154,137,1.0,0.19,-1.0
290.0,155,4847,0.6561,0.3439,98.5
290.0,156,3376,0.6561,0.3439,66.15
290.0,157,3215,1.0,0.19,-1.0
290.0,158,3670,1.0,0.19,-1.0
290.0,159,7952,1.0,0.19,-1.0
290.0,160,6948,1.0,0.19,-1.0
290.0,161,1628,1.0,0.19,-1.0
290.0,162,6398,0.6561,0.3439,172.15
290.0,163,7972,1.0,0.19,-1.0
290.0,164,1494,1.0,0.19,-1.0
290.0,165,3360,1.0,0.19,-1.0
290.0,166,7875,1.0,0.19,-1.0
290.0,167,4658,1.0,0.19,-1.0
290.0,168,4089,0.6561,0.3439,83.0
290.0,169,2149,1.0,0.19,-1.0
290.0,170,2336,0.6561,0.3439,161.5
290.0,171,7526,1.0,0.19,-1.0
290.0,172,975,1.0,0.19,-1.0
290.0,173,7588,1.0,0.19,-1.0
290.0,174,3296,1.0,0.19,-1.0
290.0,175,1858,1.0,0.19,-1.0
290.0,176,2128,1.0,0.19,-1.0
290.0,177,5866,1.0,0.19,-1.0
290.0,178,7143,1.0,0.19,-1.0
290.0,179,1601,1.0,0.19,-1.0
290.0,180,1824,1.0,0.19,-1.0
290.0,181,2551,1.0,0.19,-1.0
290.0,182,2573,1.0,0.19,-1.0
290.0,183,4391,1.0,0.19,-1.0
290.0,184,5982,1.0,0.19,-1.0
290.0,185,6721,1.0,0.19,-1.0
290.0,186,7999,1.0,0.19,-1.0
290.0,187,3421,1.0,0.19,-1.0
290.0,188,6440,1.0,0.19,-1.0
290.0,189,796,1.0,0.19,-1.0
290.0,190,4249,1.0,0.19,-1.0
290.0,191,1447,1.0,0.19,-1.0
290.0,192,6378,1.0,0.19,-1.0
290.0,193,592,1.0,0.19,-1.0
290.0,194,7759,1.0,0.19,-1.0
290.0,195,3065,1.0,0.19,-1.0
290.0,196,6302,1.0,0.19,-1.0
290.0,197,3101,1.0,0.19,-1.0
290.0,198,7513,1.0,0.19,-1.0
290.0,199,5202,1.0,0.19,-1.0
290.0,200,7616,1.0,0.19,-1.0
290.0,201,1498,1.0,0.19,-1.0
290.0,202,6714,0.6561,0.3439,218.3
290.0,203,5392,1.0,0.19,-1.0
290.0,204,5799,1.0,0.19,-1.0
290.0,205,7,0.6561,0.3439,160.4
290.0,206,1431,1.0,0.19,-1.0
290.0,207,6352,0.6561,0.3439,43.15
290.0,208,7863,1.0,0.19,-1.0
290.0,209,3528,1.0,0.19,-1.0
290.0,210,3839,0.6561,0.3439,43.9
290.0,211,64,1.0,0.19,-1.0
290.0,212,3063,1.0,0.19,-1.0
