time,source,target,x,u,t_last_spike
220.0,801,2016,1.0,0.19,-1.0
220.0,802,4065,1.0,0.19,-1.0
220.0,803,7306,1.0,0.19,-1.0
220.0,804,6172,1.0,0.19,-1.0
220.0,805,5115,1.0,0.19,-1.0
220.0,806,220,1.0,0.19,-1.0
220.0,807,2736,1.0,0.19,-1.0
220.0,808,6142,1.0,0.19,-1.0
220.0,809,5632,0.6561,0.3439,193.3
220.0,810,7076,1.0,0.19,-1.0
220.0,811,2965,0.6561,0.3439,167.3
220.0,812,6504,1.0,0.19,-1.0
220.0,813,888,1.0,0.19,-1.0
220.0,814,5769,1.0,0.19,-1.0
220.0,815,2372,1.0,0.19,-1.0
220.0,816,2044,1.0,0.19,-1.0
220.0,817,6114,1.0,0.19,-1.0
220.0,818,1155,1.0,0.19,-1.0
220.0,819,6886,1.0,0.19,-1.0
220.0,820,6537,1.0,0.19,-1.0
220.0,821,6850,0.6561,0.3439,140.15
220.0,822,4883,1.0,0.19,-1.0
220.0,823,5332,1.0,0.19,-1.0
220.0,824,4504,1.0,0.19,-1.0
220.0,825,2188,1.0,0.19,-1.0
220.0,826,1680,1.0,0.19,-1.0
220.0,827,5357,1.0,0.19,-1.0
220.0,828,3762,1.0,0.19,-1.0
220.0,829,6008,1.0,0.19,-1.0
220.0,830,4238,1.0,0.19,-1.0
220.0,831,5048,1.0,0.19,-1.0
220.0,832,2956,1.0,0.19,-1.0
220.0,833,7710,0.6561,0.3439,103.9
220.0,834,3839,1.0,0.19,-1.0
220.0,835,3026,1.0,0.19,-1.0
220.0,836,1792,1.0,0.19,-1.0
220.0,837,7972,0.6561,0.3439,165.3
220.0,838,861,1.0,0.19,-1.0
220.0,839,5872,1.0,0.19,-1.0
220.0,840,445,1.0,0.19,-1.0
220.0,841,5766,0.6561,0.3439,122.3
220.0,842,1894,1.0,0.19,-1.0
220.0,843,6176,0.6561,0.3439,112.95
220.0,844,5572,1.0,0.19,-1.0
220.0,845,5735,0.6561,0.3439,204.45000000000002
220.0,846,7867,1.0,0.19,-1.0
220.0,847,3690,1.0,0.19,-1.0
220.0,848,2635,0.6561,0.3439,206.65
220.0,849,529,1.0,0.19,-1.0
220.0,850,3086,1.0,0.19,-1.0
220.0,851,2413,1.0,0.19,-1.0
220.0,852,3897,1.0,0.19,-1.0
220.0,853,7512,1.0,0.19,-1.0
220.0,854,6909,1.0,0.19,-1.0
220.0,855,3530,1.0,0.19,-1.0
220.0,856,1639,1.0,0.19,-1.0
220.0,857,2379,1.0,0.19,-1.0
220.0,858,3995,0.6561,0.3439,153.4
220.0,859,726,1.0,0.19,-1.0
220.0,860,5929,0.6561,0.3439,219.9
220.0,861,5515,1.0,0.19,-1.0
220.0,862,1856,0.6561,0.3439,48.0
220.0,863,4931,1.0,0.19,-1.0
220.0,864,1762,1.0,0.19,-1.0
220.0,865,6873,0.6561,0.3439,45.65
220.0,866,7604,1.0,0.19,-1.0
220.0,867,753,1.0,0.19,-1.0
220.0,868,4233,0.6561,0.3439,138.20000000000002
220.0,869,7352,1.0,0.19,-1.0
220.0,870,1835,0.6561,0.3439,150.05
220.0,871,1995,1.0,0.19,-1.0
220.0,872,7743,0.6561,0.3439,150.8
220.0,873,7565,1.0,0.19,-1.0
220.0,874,5855,1.0,0.19,-1.0
220.0,875,1211,1.0,0.19,-1.0
220.0,876,151,1.0,0.19,-1.0
220.0,877,1224,1.0,0.19,-1.0
220.0,878,2672,1.0,0.19,-1.0
220.0,879,2818,1.0,0.19,-1.0
220.0,880,3490,1.0,0.19,-1.0
220.0,881,176,1.0,0.19,-1.0
220.0,882,2960,1.0,0.19,-1.0
220.0,883,5254,1.0,0.19,-1.0
220.0,884,6397,1.0,0.19,-1.0
220.0,885,1771,1.0,0.19,-1.0
220.0,886,6364,1.0,0.19,-1.0
220.0,887,3891,1.0,0.19,-1.0
220.0,888,3648,1.0,0.19,-1.0
220.0,889,7958,1.0,0.19,-1.0
220.0,890,6550,1.0,0.19,-1.0
220.0,891,5323,1.0,0.19,-1.0
220.0,892,4809,1.0,0.19,-1.0
220.0,893,5240,1.0,0.19,-1.0
220.0,894,2033,1.0,0.19,-1.0
220.0,895,4756,1.0,0.19,-1.0
220.0,896,7585,1.0,0.19,-1.0
220.0,897,2618,1.0,0.19,-1.0
220.0,898,6184,1.0,0.19,-1.0
220.0,899,6603,1.0,0.19,-1.0
220.0,900,1405,1.0,0.19,-1.0
220.0,901,1684,0.6561,0.3439,138.15
220.0,902,871,1.0,0.19,-1.0
220.0,903,1398,1.0,0.19,-1.0
220.0,904,6315,0.6561,0.3439,129.15
220.0,905,403,1.0,0.19,-1.0
220.0,906,3049,1.0,0.19,-1.0
220.0,907,6003,1.0,0.19,-1.0
220.0,908,7571,1.0,0.19,-1.0
220.0,909,6711,1.0,0.19,-1.0
220.0,910,2795,1.0,0.19,-1.0
220.0,911,653,1.0,0.19,-1.0
220.0,912,7680,1.0,0.19,-1.0
220.0,913,2717,1.0,0.19,-1.0
220.0,914,5695,1.0,0.19,-1.0
220.0,915,6824,1.0,0.19,-1.0
220.0,916,3103,1.0,0.19,-1.0
220.0,917,5193,1.0,0.19,-1.0
220.0,918,2626,1.0,0.19,-1.0
220.0,919,2688,1.0,0.19,-1.0
220.0,920,6680,1.0,0.19,-1.0
220.0,921,467,1.0,0.19,-1.0
220.0,922,899,1.0,0.19,-1.0
220.0,923,4441,1.0,0.19,-1.0
220.0,924,7422,1.0,0.19,-1.0
220.0,925,7992,1.0,0.19,-1.0
220.0,926,222,1.0,0.19,-1.0
220.0,927,4704,1.0,0.19,-1.0
220.0,928,4243,1.0,0.19,-1.0
220.0,929,4073,0.6561,0.3439,202.35
220.0,930,3548,1.0,0.19,-1.0
