time,source,target,x,u,t_last_spike
180.0,801,771,1.0,0.19,-1.0
180.0,802,4286,1.0,0.19,-1.0
180.0,803,2737,1.0,0.19,-1.0
180.0,804,5015,1.0,0.19,-1.0
180.0,805,6266,1.0,0.19,-1.0
180.0,806,4730,1.0,0.19,-1.0
180.0,807,2736,1.0,0.19,-1.0
180.0,808,5767,1.0,0.19,-1.0
180.0,809,5632,1.0,0.19,-1.0
180.0,810,290,1.0,0.19,-1.0
180.0,811,4934,0.6561,0.3439,167.3
180.0,812,798,1.0,0.19,-1.0
180.0,813,888,1.0,0.19,-1.0
180.0,814,7230,1.0,0.19,-1.0
180.0,815,7015,1.0,0.19,-1.0
180.0,816,7222,1.0,0.19,-1.0
180.0,817,6114,1.0,0.19,-1.0
180.0,818,3548,1.0,0.19,-1.0
180.0,819,608,1.0,0.19,-1.0
180.0,820,1880,1.0,0.19,-1.0
180.0,821,6850,0.6561,0.3439,140.15
180.0,822,4018,1.0,0.19,-1.0
180.0,823,2117,1.0,0.19,-1.0
180.0,824,6017,1.0,0.19,-1.0
180.0,825,2188,1.0,0.19,-1.0
180.0,826,5749,1.0,0.19,-1.0
180.0,827,6168,1.0,0.19,-1.0
180.0,828,1013,1.0,0.19,-1.0
180.0,829,4691,1.0,0.19,-1.0
180.0,830,1955,1.0,0.19,-1.0
180.0,831,7869,1.0,0.19,-1.0
180.0,832,5107,1.0,0.19,-1.0
180.0,833,2811,0.6561,0.3439,103.9
180.0,834,7386,1.0,0.19,-1.0
180.0,835,380,1.0,0.19,-1.0
180.0,836,1165,1.0,0.19,-1.0
180.0,837,5347,0.6561,0.3439,165.3
180.0,838,861,1.0,0.19,-1.0
180.0,839,2914,1.0,0.19,-1.0
180.0,840,1816,1.0,0.19,-1.0
180.0,841,408,0.6561,0.3439,122.3
180.0,842,4635,1.0,0.19,-1.0
180.0,843,7755,0.6561,0.3439,112.95
180.0,844,4694,1.0,0.19,-1.0
180.0,845,3913,1.0,0.19,-1.0
180.0,846,6484,1.0,0.19,-1.0
180.0,847,7919,1.0,0.19,-1.0
180.0,848,1215,1.0,0.19,-1.0
180.0,849,615,1.0,0.19,-1.0
180.0,850,2458,1.0,0.19,-1.0
180.0,851,5483,1.0,0.19,-1.0
180.0,852,6858,1.0,0.19,-1.0
180.0,853,1260,1.0,0.19,-1.0
180.0,854,1584,1.0,0.19,-1.0
180.0,855,4423,1.0,0.19,-1.0
180.0,856,1639,1.0,0.19,-1.0
180.0,857,1103,1.0,0.19,-1.0
180.0,858,3995,0.6561,0.3439,153.4
180.0,859,7916,1.0,0.19,-1.0
180.0,860,1302,1.0,0.19,-1.0
180.0,861,7503,1.0,0.19,-1.0
180.0,862,5270,0.6561,0.3439,48.0
180.0,863,4931,1.0,0.19,-1.0
180.0,864,6689,1.0,0.19,-1.0
180.0,865,2350,0.6561,0.3439,45.65
180.0,866,2889,1.0,0.19,-1.0
180.0,867,4224,1.0,0.19,-1.0
180.0,868,5334,0.6561,0.3439,138.20000000000002
180.0,869,7607,1.0,0.19,-1.0
180.0,870,6176,0.6561,0.3439,150.05
180.0,871,5844,1.0,0.19,-1.0
180.0,872,6651,0.6561,0.3439,150.8
180.0,873,4778,1.0,0.19,-1.0
180.0,874,5855,1.0,0.19,-1.0
180.0,875,1053,1.0,0.19,-1.0
180.0,876,3569,1.0,0.19,-1.0
180.0,877,4282,1.0,0.19,-1.0
180.0,878,7226,1.0,0.19,-1.0
180.0,879,2818,1.0,0.19,-1.0
180.0,880,1348,1.0,0.19,-1.0
180.0,881,176,1.0,0.19,-1.0
180.0,882,2960,1.0,0.19,-1.0
180.0,883,1314,1.0,0.19,-1.0
180.0,884,803,1.0,0.19,-1.0
180.0,885,5791,1.0,0.19,-1.0
180.0,886,5557,1.0,0.19,-1.0
180.0,887,4232,1.0,0.19,-1.0
180.0,888,4383,1.0,0.19,-1.0
180.0,889,7688,1.0,0.19,-1.0
180.0,890,2255,1.0,0.19,-1.0
180.0,891,928,1.0,0.19,-1.0
180.0,892,1415,1.0,0.19,-1.0
180.0,893,5240,1.0,0.19,-1.0
180.0,894,6294,1.0,0.19,-1.0
180.0,895,5973,1.0,0.19,-1.0
180.0,896,2653,1.0,0.19,-1.0
180.0,897,5619,1.0,0.19,-1.0
180.0,898,4810,1.0,0.19,-1.0
180.0,899,3759,1.0,0.19,-1.0
180.0,900,6401,1.0,0.19,-1.0
180.0,901,4215,0.6561,0.3439,138.15
180.0,902,3748,1.0,0.19,-1.0
180.0,903,7059,1.0,0.19,-1.0
180.0,904,6315,0.6561,0.3439,129.15
180.0,905,4208,1.0,0.19,-1.0
180.0,906,2986,1.0,0.19,-1.0
180.0,907,5822,1.0,0.19,-1.0
180.0,908,5536,1.0,0.19,-1.0
180.0,909,6711,1.0,0.19,-1.0
180.0,910,4559,1.0,0.19,-1.0
180.0,911,7682,1.0,0.19,-1.0
180.0,912,1210,1.0,0.19,-1.0
180.0,913,7195,1.0,0.19,-1.0
180.0,914,6629,1.0,0.19,-1.0
180.0,915,3187,1.0,0.19,-1.0
180.0,916,3387,1.0,0.19,-1.0
180.0,917,754,1.0,0.19,-1.0
180.0,918,1283,1.0,0.19,-1.0
180.0,919,1203,1.0,0.19,-1.0
180.0,920,2670,1.0,0.19,-1.0
180.0,921,7069,1.0,0.19,-1.0
180.0,922,899,1.0,0.19,-1.0
180.0,923,2725,1.0,0.19,-1.0
180.0,924,7936,1.0,0.19,-1.0
180.0,925,2171,1.0,0.19,-1.0
180.0,926,5481,1.0,0.19,-1.0
180.0,927,6607,1.0,0.19,-1.0
180.0,928,2503,1.0,0.19,-1.0
180.0,929,4073,1.0,0.19,-1.0
180.0,930,5395,1.0,0.19,-1.0
180.0,931,4814,1.0,0.19,-1.0
180.0,932,5325,1.0,0.19,-1.0
180.0,933,4261,0.6561,0.3439,53.050000000000004
180.0,934,5559,1.0,0.19,-1.0
180.0,935,2888,1.0,0.19,-1.0
180.0,936,6813,1.0,0.19,-1.0
180.0,937,1242,1.0,0.19,-1.0
180.0,938,2910,1.0,0.19,-1.0
180.0,939,2761,1.0,0.19,-1.0
180.0,940,4277,1.0,0.19,-1.0
180.0,941,6507,1.0,0.19,-1.0
180.0,942,2795,1.0,0.19,-1.0
180.0,943,6147,1.0,0.19,-1.0
180.0,944,1264,1.0,0.19,-1.0
180.0,945,4708,1.0,0.19,-1.0
180.0,946,7152,1.0,0.19,-1.0
180.0,947,585,1.0,0.19,-1.0
180.0,948,5616,1.0,0.19,-1.0
180.0,949,1582,0.6561,0.3439,94.05
180.0,950,3730,1.0,0.19,-1.0
180.0,951,1334,1.0,0.19,-1.0
180.0,952,6616,1.0,0.19,-1.0
180.0,953,6686,1.0,0.19,-1.0
180.0,954,34,0.6561,0.3439,20.45
180.0,955,2713,0.6561,0.3439,68.3
180.0,956,2094,1.0,0.19,-1.0
180.0,957,3617,1.0,0.19,-1.0
180.0,958,6680,1.0,0.19,-1.0
180.0,959,1588,0.6561,0.3439,81.75
180.0,960,4082,1.0,0.19,-1.0
180.0,961,6765,1.0,0.19,-1.0
180.0,962,7487,1.0,0.19,-1.0
180.0,963,2831,1.0,0.19,-1.0
180.0,964,2813,0.6561,0.3439,149.20000000000002
180.0,965,4881,1.0,0.19,-1.0
180.0,966,1028,1.0,0.19,-1.0
180.0,967,4513,1.0,0.19,-1.0
180.0,968,3180,1.0,0.19,-1.0
180.0,969,2246,1.0,0.19,-1.0
180.0,970,4948,1.0,0.19,-1.0
180.0,971,560,1.0,0.19,-1.0
180.0,972,4992,1.0,0.19,-1.0
180.0,973,619,1.0,0.19,-1.0
180.0,974,5000,1.0,0.19,-1.0
180.0,975,7080,1.0,0.19,-1.0
180.0,976,548,1.0,0.19,-1.0
180.0,977,385,1.0,0.19,-1.0
180.0,978,3394,1.0,0.19,-1.0
180.0,979,5941,1.0,0.19,-1.0
180.0,980,5536,1.0,0.19,-1.0
180.0,981,3662,1.0,0.19,-1.0
180.0,982,1146,1.0,0.19,-1.0
180.0,983,1978,1.0,0.19,-1.0
180.0,984,5928,1.0,0.19,-1.0
180.0,985,7118,1.0,0.19,-1.0
180.0,986,3153,1.0,0.19,-1.0
180.0,987,2657,0.6561,0.3439,82.15
180.0,988,6437,1.0,0.19,-1.0
180.0,989,1878,0.6561,0.3439,33.6
180.0,990,7070,1.0,0.19,-1.0
180.0,991,6758,1.0,0.19,-1.0
180.0,992,1882,1.0,0.19,-1.0
180.0,993,7420,1.0,0.19,-1.0
180.0,994,380,1.0,0.19,-1.0
180.0,995,3948,1.0,0.19,-1.0
180.0,996,1112,1.0,0.19,-1.0
180.0,997,841,0.6561,0.3439,158.70000000000002
180.0,998,4166,0.6561,0.3439,75.7
180.0,999,614,1.0,0.19,-1.0
180.0,1000,6896,1.0,0.19,-1.0
180.0,1001,1943,0.6561,0.3439,159.45000000000002
180.0,1002,3795,1.0,0.19,-1.0
180.0,1003,5775,1.0,0.19,-1.0
180.0,1004,5944,1.0,0.19,-1.0
