time,source,target,x,u,t_last_spike
270.0,801,2016,1.0,0.19,-1.0
270.0,802,7272,1.0,0.19,-1.0
270.0,803,3288,1.0,0.19,-1.0
270.0,804,6172,1.0,0.19,-1.0
270.0,805,3390,1.0,0.19,-1.0
270.0,806,4730,1.0,0.19,-1.0
270.0,807,2764,1.0,0.19,-1.0
270.0,808,3376,1.0,0.19,-1.0
270.0,809,5548,0.6561,0.3439,193.3
270.0,810,4467,1.0,0.19,-1.0
270.0,811,3792,0.6561,0.3439,167.3
270.0,812,4619,1.0,0.19,-1.0
270.0,813,4794,1.0,0.19,-1.0
270.0,814,6730,1.0,0.19,-1.0
270.0,815,2372,1.0,0.19,-1.0
270.0,816,1855,1.0,0.19,-1.0
270.0,817,3054,1.0,0.19,-1.0
270.0,818,760,1.0,0.19,-1.0
270.0,819,4535,1.0,0.19,-1.0
270.0,820,5862,1.0,0.19,-1.0
270.0,821,4199,0.6561,0.3439,140.15
270.0,822,4484,1.0,0.19,-1.0
270.0,823,3601,1.0,0.19,-1.0
270.0,824,4426,1.0,0.19,-1.0
270.0,825,6546,1.0,0.19,-1.0
270.0,826,6591,1.0,0.19,-1.0
270.0,827,6168,1.0,0.19,-1.0
270.0,828,3762,1.0,0.19,-1.0
270.0,829,4691,1.0,0.19,-1.0
270.0,830,7021,1.0,0.19,-1.0
270.0,831,5048,1.0,0.19,-1.0
270.0,832,1207,1.0,0.19,-1.0
270.0,833,2811,0.6561,0.3439,103.9
270.0,834,4011,1.0,0.19,-1.0
270.0,835,3026,1.0,0.19,-1.0
270.0,836,1017,1.0,0.19,-1.0
270.0,837,4360,0.6561,0.3439,165.3
270.0,838,4054,1.0,0.19,-1.0
270.0,839,5872,1.0,0.19,-1.0
270.0,840,3859,1.0,0.19,-1.0
270.0,841,5766,0.6561,0.3439,122.3
270.0,842,1799,1.0,0.19,-1.0
270.0,843,7755,0.6561,0.3439,112.95
270.0,844,3178,1.0,0.19,-1.0
270.0,845,3178,0.6561,0.3439,204.45000000000002
270.0,846,1008,1.0,0.19,-1.0
270.0,847,3690,1.0,0.19,-1.0
270.0,848,1215,0.6561,0.3439,206.65
270.0,849,529,1.0,0.19,-1.0
270.0,850,7404,1.0,0.19,-1.0
270.0,851,6142,1.0,0.19,-1.0
270.0,852,7701,1.0,0.19,-1.0
270.0,853,6797,1.0,0.19,-1.0
270.0,854,3516,1.0,0.19,-1.0
270.0,855,6665,1.0,0.19,-1.0
270.0,856,4404,1.0,0.19,-1.0
270.0,857,1103,1.0,0.19,-1.0
270.0,858,3995,0.6561,0.3439,153.4
270.0,859,4999,1.0,0.19,-1.0
270.0,860,1408,0.6561,0.3439,219.9
270.0,861,5515,1.0,0.19,-1.0
270.0,862,4653,0.6561,0.3439,48.0
270.0,863,2728,0.6561,0.3439,230.45000000000002
270.0,864,267,1.0,0.19,-1.0
270.0,865,1251,0.6561,0.3439,45.65
270.0,866,1346,1.0,0.19,-1.0
270.0,867,4224,1.0,0.19,-1.0
270.0,868,620,0.6561,0.3439,138.20000000000002
270.0,869,2905,1.0,0.19,-1.0
270.0,870,3866,0.6561,0.3439,150.05
270.0,871,2361,1.0,0.19,-1.0
270.0,872,7440,0.6561,0.3439,150.8
270.0,873,3974,1.0,0.19,-1.0
270.0,874,6693,1.0,0.19,-1.0
270.0,875,1211,1.0,0.19,-1.0
270.0,876,5853,1.0,0.19,-1.0
270.0,877,3775,1.0,0.19,-1.0
270.0,878,2672,1.0,0.19,-1.0
270.0,879,3381,1.0,0.19,-1.0
270.0,880,915,1.0,0.19,-1.0
270.0,881,5599,1.0,0.19,-1.0
270.0,882,2960,1.0,0.19,-1.0
270.0,883,3268,1.0,0.19,-1.0
270.0,884,7252,1.0,0.19,-1.0
270.0,885,4568,1.0,0.19,-1.0
270.0,886,7425,1.0,0.19,-1.0
270.0,887,5014,1.0,0.19,-1.0
270.0,888,3648,1.0,0.19,-1.0
270.0,889,7688,1.0,0.19,-1.0
270.0,890,2255,1.0,0.19,-1.0
270.0,891,928,1.0,0.19,-1.0
270.0,892,4666,1.0,0.19,-1.0
270.0,893,3977,1.0,0.19,-1.0
270.0,894,6072,1.0,0.19,-1.0
270.0,895,4756,1.0,0.19,-1.0
270.0,896,6728,1.0,0.19,-1.0
270.0,897,4374,1.0,0.19,-1.0
270.0,898,4089,1.0,0.19,-1.0
270.0,899,2370,1.0,0.19,-1.0
270.0,900,3359,1.0,0.19,-1.0
270.0,901,4215,0.6561,0.3439,138.15
270.0,902,5778,1.0,0.19,-1.0
270.0,903,7268,1.0,0.19,-1.0
270.0,904,5647,0.6561,0.3439,129.15
270.0,905,403,1.0,0.19,-1.0
270.0,906,7814,1.0,0.19,-1.0
270.0,907,7664,1.0,0.19,-1.0
270.0,908,5536,1.0,0.19,-1.0
270.0,909,1877,1.0,0.19,-1.0
270.0,910,6640,1.0,0.19,-1.0
270.0,911,5624,1.0,0.19,-1.0
270.0,912,5787,1.0,0.19,-1.0
270.0,913,7833,1.0,0.19,-1.0
270.0,914,7690,1.0,0.19,-1.0
270.0,915,2660,1.0,0.19,-1.0
270.0,916,6512,1.0,0.19,-1.0
270.0,917,754,1.0,0.19,-1.0
270.0,918,6153,1.0,0.19,-1.0
270.0,919,1203,1.0,0.19,-1.0
270.0,920,6139,1.0,0.19,-1.0
270.0,921,3848,1.0,0.19,-1.0
270.0,922,7326,1.0,0.19,-1.0
270.0,923,7782,1.0,0.19,-1.0
270.0,924,1167,1.0,0.19,-1.0
270.0,925,7992,1.0,0.19,-1.0
270.0,926,5224,1.0,0.19,-1.0
270.0,927,3242,0.6561,0.3439,251.8
270.0,928,6264,1.0,0.19,-1.0
270.0,929,2972,0.6561,0.3439,202.35
270.0,930,1566,1.0,0.19,-1.0
270.0,931,6692,1.0,0.19,-1.0
270.0,932,6537,1.0,0.19,-1.0
270.0,933,625,0.6561,0.3439,53.050000000000004
270.0,934,5261,1.0,0.19,-1.0
270.0,935,2888,1.0,0.19,-1.0
270.0,936,48,1.0,0.19,-1.0
270.0,937,1242,1.0,0.19,-1.0
270.0,938,2525,1.0,0.19,-1.0
270.0,939,6334,1.0,0.19,-1.0
270.0,940,1112,1.0,0.19,-1.0
270.0,941,4622,1.0,0.19,-1.0
270.0,942,282,1.0,0.19,-1.0
270.0,943,3041,1.0,0.19,-1.0
270.0,944,1130,1.0,0.19,-1.0
270.0,945,1827,1.0,0.19,-1.0
270.0,946,623,1.0,0.19,-1.0
270.0,947,6293,1.0,0.19,-1.0
270.0,948,1079,1.0,0.19,-1.0
270.0,949,4719,0.6561,0.3439,94.05
270.0,950,5536,0.6561,0.3439,252.70000000000002
270.0,951,4465,1.0,0.19,-1.0
270.0,952,6575,1.0,0.19,-1.0
270.0,953,6903,1.0,0.19,-1.0
270.0,954,319,0.6561,0.3439,20.45
270.0,955,816,0.6561,0.3439,68.3
270.0,956,1370,1.0,0.19,-1.0
270.0,957,688,1.0,0.19,-1.0
270.0,958,3190,1.0,0.19,-1.0
270.0,959,3090,0.6561,0.3439,81.75
270.0,960,200,1.0,0.19,-1.0
270.0,961,569,1.0,0.19,-1.0
270.0,962,1416,1.0,0.19,-1.0
270.0,963,7280,1.0,0.19,-1.0
270.0,964,5977,0.6561,0.3439,149.20000000000002
270.0,965,1978,1.0,0.19,-1.0
270.0,966,975,1.0,0.19,-1.0
270.0,967,6162,1.0,0.19,-1.0
270.0,968,5208,1.0,0.19,-1.0
270.0,969,6553,1.0,0.19,-1.0
270.0,970,3519,1.0,0.19,-1.0
270.0,971,578,1.0,0.19,-1.0
270.0,972,4992,1.0,0.19,-1.0
270.0,973,7220,1.0,0.19,-1.0
270.0,974,7070,1.0,0.19,-1.0
270.0,975,7080,1.0,0.19,-1.0
270.0,976,3283,1.0,0.19,-1.0
270.0,977,3604,0.6561,0.3439,233.1
270.0,978,2332,1.0,0.19,-1.0
270.0,979,207,1.0,0.19,-1.0
270.0,980,4913,0.6561,0.3439,262.95
270.0,981,3662,1.0,0.19,-1.0
270.0,982,224,1.0,0.19,-1.0
270.0,983,3581,0.6561,0.3439,196.8
270.0,984,6618,1.0,0.19,-1.0
270.0,985,1264,1.0,0.19,-1.0
270.0,986,5896,0.6561,0.3439,194.25
270.0,987,544,0.6561,0.3439,82.15
270.0,988,5699,1.0,0.19,-1.0
270.0,989,6997,0.6561,0.3439,33.6
270.0,990,2272,1.0,0.19,-1.0
270.0,991,6758,1.0,0.19,-1.0
270.0,992,4251,1.0,0.19,-1.0
270.0,993,2794,1.0,0.19,-1.0
270.0,994,1624,1.0,0.19,-1.0
270.0,995,6616,1.0,0.19,-1.0
270.0,996,4254,1.0,0.19,-1.0
270.0,997,3522,0.6561,0.3439,158.70000000000002
270.0,998,3128,0.6561,0.3439,75.7
270.0,999,3960,1.0,0.19,-1.0
270.0,1000,6896,1.0,0.19,-1.0
270.0,1001,4953,0.6561,0.3439,159.45000000000002
270.0,1002,7482,1.0,0.19,-1.0
270.0,1003,4878,1.0,0.19,-1.0
270.0,1004,5944,1.0,0.19,-1.0
270.0,1005,820,1.0,0.19,-1.0
270.0,1006,6447,1.0,0.19,-1.0
270.0,1007,6374,1.0,0.19,-1.0
270.0,1008,6696,0.6561,0.3439,19.3
270.0,1009,2665,1.0,0.19,-1.0
270.0,1010,640,0.6561,0.3439,55.85
270.0,1011,2647,1.0,0.19,-1.0
270.0,1012,6674,1.0,0.19,-1.0
270.0,1013,5820,1.0,0.19,-1.0
270.0,1014,3296,0.6561,0.3439,52.5
270.0,1015,6410,1.0,0.19,-1.0
270.0,1016,1799,1.0,0.19,-1.0
270.0,1017,1050,1.0,0.19,-1.0
270.0,1018,648,1.0,0.19,-1.0
270.0,1019,6558,1.0,0.19,-1.0
270.0,1020,1655,1.0,0.19,-1.0
270.0,1021,5166,1.0,0.19,-1.0
270.0,1022,537,1.0,0.19,-1.0
270.0,1023,6310,1.0,0.19,-1.0
270.0,1024,4422,1.0,0.19,-1.0
270.0,1025,1724,1.0,0.19,-1.0
270.0,1026,3401,0.6561,0.3439,177.65
270.0,1027,383,1.0,0.19,-1.0
270.0,1028,3146,1.0,0.19,-1.0
270.0,1029,6598,1.0,0.19,-1.0
270.0,1030,5975,1.0,0.19,-1.0
270.0,1031,1265,1.0,0.19,-1.0
270.0,1032,3247,0.6561,0.3439,158.70000000000002
270.0,1033,6467,1.0,0.19,-1.0
270.0,1034,5514,1.0,0.19,-1.0
270.0,1035,3362,1.0,0.19,-1.0
270.0,1036,7184,1.0,0.19,-1.0
270.0,1037,4715,1.0,0.19,-1.0
