time,source,target,x,u,t_last_spike
230.0,801,771,1.0,0.19,-1.0
230.0,802,7799,1.0,0.19,-1.0
230.0,803,3288,1.0,0.19,-1.0
230.0,804,2574,1.0,0.19,-1.0
230.0,805,3390,1.0,0.19,-1.0
230.0,806,5575,1.0,0.19,-1.0
230.0,807,2736,1.0,0.19,-1.0
230.0,808,6724,1.0,0.19,-1.0
230.0,809,5548,0.6561,0.3439,193.3
230.0,810,6815,1.0,0.19,-1.0
230.0,811,2003,0.6561,0.3439,167.3
230.0,812,7204,1.0,0.19,-1.0
230.0,813,2190,1.0,0.19,-1.0
230.0,814,2652,1.0,0.19,-1.0
230.0,815,1990,1.0,0.19,-1.0
230.0,816,7222,1.0,0.19,-1.0
230.0,817,3972,1.0,0.19,-1.0
230.0,818,5470,1.0,0.19,-1.0
230.0,819,7652,1.0,0.19,-1.0
230.0,820,6532,1.0,0.19,-1.0
230.0,821,4438,0.6561,0.3439,140.15
230.0,822,4484,1.0,0.19,-1.0
230.0,823,2117,1.0,0.19,-1.0
230.0,824,4426,1.0,0.19,-1.0
230.0,825,5589,1.0,0.19,-1.0
230.0,826,2226,1.0,0.19,-1.0
230.0,827,3361,1.0,0.19,-1.0
230.0,828,305,1.0,0.19,-1.0
230.0,829,3046,1.0,0.19,-1.0
230.0,830,3073,1.0,0.19,-1.0
230.0,831,2758,1.0,0.19,-1.0
230.0,832,5113,1.0,0.19,-1.0
230.0,833,3025,0.6561,0.3439,103.9
230.0,834,3734,1.0,0.19,-1.0
230.0,835,808,1.0,0.19,-1.0
230.0,836,4438,1.0,0.19,-1.0
230.0,837,3833,0.6561,0.3439,165.3
230.0,838,2769,1.0,0.19,-1.0
230.0,839,4086,1.0,0.19,-1.0
230.0,840,3577,1.0,0.19,-1.0
230.0,841,5766,0.6561,0.3439,122.3
230.0,842,2825,1.0,0.19,-1.0
230.0,843,3055,0.6561,0.3439,112.95
230.0,844,2216,1.0,0.19,-1.0
230.0,845,7508,0.6561,0.3439,204.45000000000002
230.0,846,6484,1.0,0.19,-1.0
230.0,847,7814,1.0,0.19,-1.0
230.0,848,1215,0.6561,0.3439,206.65
230.0,849,2069,1.0,0.19,-1.0
230.0,850,239,1.0,0.19,-1.0
230.0,851,6142,1.0,0.19,-1.0
230.0,852,7701,1.0,0.19,-1.0
230.0,853,4014,1.0,0.19,-1.0
230.0,854,2657,1.0,0.19,-1.0
230.0,855,3530,1.0,0.19,-1.0
230.0,856,1639,1.0,0.19,-1.0
230.0,857,7909,1.0,0.19,-1.0
230.0,858,7232,0.6561,0.3439,153.4
230.0,859,2957,1.0,0.19,-1.0
230.0,860,5087,0.6561,0.3439,219.9
230.0,861,7497,1.0,0.19,-1.0
230.0,862,5191,0.6561,0.3439,48.0
230.0,863,2728,1.0,0.19,-1.0
230.0,864,267,1.0,0.19,-1.0
230.0,865,916,0.6561,0.3439,45.65
230.0,866,1346,1.0,0.19,-1.0
230.0,867,753,1.0,0.19,-1.0
230.0,868,3987,0.6561,0.3439,138.20000000000002
230.0,869,1939,1.0,0.19,-1.0
230.0,870,60,0.6561,0.3439,150.05
230.0,871,5192,1.0,0.19,-1.0
230.0,872,6266,0.6561,0.3439,150.8
230.0,873,3183,1.0,0.19,-1.0
230.0,874,1146,1.0,0.19,-1.0
230.0,875,3768,1.0,0.19,-1.0
230.0,876,5853,1.0,0.19,-1.0
230.0,877,1224,1.0,0.19,-1.0
230.0,878,7226,1.0,0.19,-1.0
230.0,879,7718,1.0,0.19,-1.0
230.0,880,3490,1.0,0.19,-1.0
230.0,881,176,1.0,0.19,-1.0
230.0,882,3986,1.0,0.19,-1.0
230.0,883,5254,1.0,0.19,-1.0
230.0,884,6397,1.0,0.19,-1.0
230.0,885,1771,1.0,0.19,-1.0
230.0,886,7307,1.0,0.19,-1.0
230.0,887,4232,1.0,0.19,-1.0
230.0,888,7933,1.0,0.19,-1.0
230.0,889,7688,1.0,0.19,-1.0
230.0,890,6267,1.0,0.19,-1.0
230.0,891,5323,1.0,0.19,-1.0
230.0,892,3467,1.0,0.19,-1.0
230.0,893,6589,1.0,0.19,-1.0
230.0,894,6294,1.0,0.19,-1.0
230.0,895,4756,1.0,0.19,-1.0
230.0,896,6728,1.0,0.19,-1.0
230.0,897,3777,1.0,0.19,-1.0
230.0,898,6184,1.0,0.19,-1.0
230.0,899,3325,1.0,0.19,-1.0
230.0,900,3056,1.0,0.19,-1.0
230.0,901,2622,0.6561,0.3439,138.15
230.0,902,2309,1.0,0.19,-1.0
230.0,903,1567,1.0,0.19,-1.0
230.0,904,3726,0.6561,0.3439,129.15
230.0,905,1647,1.0,0.19,-1.0
230.0,906,5264,1.0,0.19,-1.0
230.0,907,5822,1.0,0.19,-1.0
230.0,908,5046,1.0,0.19,-1.0
230.0,909,5638,1.0,0.19,-1.0
230.0,910,6950,1.0,0.19,-1.0
230.0,911,653,1.0,0.19,-1.0
230.0,912,4932,1.0,0.19,-1.0
230.0,913,7195,1.0,0.19,-1.0
230.0,914,6629,1.0,0.19,-1.0
230.0,915,311,1.0,0.19,-1.0
230.0,916,5292,1.0,0.19,-1.0
230.0,917,4468,1.0,0.19,-1.0
230.0,918,5311,1.0,0.19,-1.0
230.0,919,6814,1.0,0.19,-1.0
230.0,920,6680,1.0,0.19,-1.0
230.0,921,5486,1.0,0.19,-1.0
230.0,922,4160,1.0,0.19,-1.0
230.0,923,7782,1.0,0.19,-1.0
230.0,924,3173,1.0,0.19,-1.0
230.0,925,2171,1.0,0.19,-1.0
230.0,926,5224,1.0,0.19,-1.0
230.0,927,3883,1.0,0.19,-1.0
230.0,928,1444,1.0,0.19,-1.0
230.0,929,4447,0.6561,0.3439,202.35
230.0,930,5191,1.0,0.19,-1.0
230.0,931,3197,1.0,0.19,-1.0
230.0,932,7416,1.0,0.19,-1.0
230.0,933,4261,0.6561,0.3439,53.050000000000004
230.0,934,5261,1.0,0.19,-1.0
230.0,935,5354,1.0,0.19,-1.0
230.0,936,6759,1.0,0.19,-1.0
230.0,937,2632,1.0,0.19,-1.0
230.0,938,3584,1.0,0.19,-1.0
230.0,939,4424,1.0,0.19,-1.0
230.0,940,1112,1.0,0.19,-1.0
230.0,941,5327,1.0,0.19,-1.0
230.0,942,4495,1.0,0.19,-1.0
230.0,943,3768,1.0,0.19,-1.0
230.0,944,7571,1.0,0.19,-1.0
230.0,945,2865,1.0,0.19,-1.0
230.0,946,5498,1.0,0.19,-1.0
230.0,947,7255,1.0,0.19,-1.0
230.0,948,7571,1.0,0.19,-1.0
230.0,949,6588,0.6561,0.3439,94.05
230.0,950,3686,1.0,0.19,-1.0
230.0,951,48,1.0,0.19,-1.0
230.0,952,2250,1.0,0.19,-1.0
230.0,953,1324,1.0,0.19,-1.0
230.0,954,4716,0.6561,0.3439,20.45
230.0,955,816,0.6561,0.3439,68.3
230.0,956,4699,1.0,0.19,-1.0
230.0,957,688,1.0,0.19,-1.0
230.0,958,7241,1.0,0.19,-1.0
230.0,959,7384,0.6561,0.3439,81.75
230.0,960,4174,1.0,0.19,-1.0
230.0,961,7248,1.0,0.19,-1.0
230.0,962,3270,1.0,0.19,-1.0
230.0,963,2831,1.0,0.19,-1.0
230.0,964,5977,0.6561,0.3439,149.20000000000002
230.0,965,494,1.0,0.19,-1.0
230.0,966,2672,1.0,0.19,-1.0
230.0,967,5024,1.0,0.19,-1.0
230.0,968,3319,1.0,0.19,-1.0
230.0,969,7827,1.0,0.19,-1.0
230.0,970,1809,1.0,0.19,-1.0
230.0,971,2723,1.0,0.19,-1.0
230.0,972,7996,1.0,0.19,-1.0
230.0,973,619,1.0,0.19,-1.0
230.0,974,1668,1.0,0.19,-1.0
230.0,975,6259,1.0,0.19,-1.0
230.0,976,3283,1.0,0.19,-1.0
230.0,977,6362,1.0,0.19,-1.0
230.0,978,4984,1.0,0.19,-1.0
230.0,979,3332,1.0,0.19,-1.0
230.0,980,111,1.0,0.19,-1.0
230.0,981,1904,1.0,0.19,-1.0
230.0,982,6493,1.0,0.19,-1.0
230.0,983,340,0.6561,0.3439,196.8
230.0,984,5928,1.0,0.19,-1.0
230.0,985,7690,1.0,0.19,-1.0
230.0,986,5896,0.6561,0.3439,194.25
230.0,987,544,0.6561,0.3439,82.15
230.0,988,5699,1.0,0.19,-1.0
230.0,989,1878,0.6561,0.3439,33.6
230.0,990,5201,1.0,0.19,-1.0
230.0,991,6758,1.0,0.19,-1.0
230.0,992,4251,1.0,0.19,-1.0
230.0,993,2794,1.0,0.19,-1.0
230.0,994,3461,1.0,0.19,-1.0
230.0,995,2482,1.0,0.19,-1.0
230.0,996,1933,1.0,0.19,-1.0
230.0,997,3040,0.6561,0.3439,158.70000000000002
230.0,998,4166,0.6561,0.3439,75.7
230.0,999,6575,1.0,0.19,-1.0
230.0,1000,1882,1.0,0.19,-1.0
230.0,1001,6346,0.6561,0.3439,159.45000000000002
230.0,1002,1897,1.0,0.19,-1.0
230.0,1003,5775,1.0,0.19,-1.0
230.0,1004,3331,1.0,0.19,-1.0
230.0,1005,2808,1.0,0.19,-1.0
230.0,1006,7096,1.0,0.19,-1.0
230.0,1007,5443,1.0,0.19,-1.0
230.0,1008,2587,0.6561,0.3439,19.3
230.0,1009,3180,1.0,0.19,-1.0
230.0,1010,640,0.6561,0.3439,55.85
230.0,1011,2647,1.0,0.19,-1.0
230.0,1012,4901,1.0,0.19,-1.0
230.0,1013,3973,1.0,0.19,-1.0
230.0,1014,3296,0.6561,0.3439,52.5
230.0,1015,2163,1.0,0.19,-1.0
230.0,1016,3555,1.0,0.19,-1.0
