time,source,target,x,u,t_last_spike
370.0,1,4931,1.0,0.19,-1.0
370.0,2,1875,1.0,0.19,-1.0
370.0,3,4382,1.0,0.19,-1.0
370.0,4,6142,1.0,0.19,-1.0
370.0,5,3827,1.0,0.19,-1.0
370.0,6,7387,1.0,0.19,-1.0
370.0,7,6782,1.0,0.19,-1.0
370.0,8,454,1.0,0.19,-1.0
370.0,9,630,1.0,0.19,-1.0
370.0,10,6619,1.0,0.19,-1.0
370.0,11,6757,1.0,0.19,-1.0
370.0,12,2092,1.0,0.19,-1.0
370.0,13,4979,1.0,0.19,-1.0
370.0,14,387,1.0,0.19,-1.0
370.0,15,3501,1.0,0.19,-1.0
370.0,16,2411,0.6561,0.3439,78.7
370.0,17,6480,1.0,0.19,-1.0
370.0,18,3716,1.0,0.19,-1.0
370.0,19,384,1.0,0.19,-1.0
370.0,20,3254,1.0,0.19,-1.0
370.0,21,2684,1.0,0.19,-1.0
370.0,22,6118,1.0,0.19,-1.0
370.0,23,4607,0.6561,0.3439,140.20000000000002
370.0,24,4204,1.0,0.19,-1.0
370.0,25,635,0.6561,0.3439,261.85
370.0,26,3992,1.0,0.19,-1.0
370.0,27,7694,0.6561,0.3439,296.55
370.0,28,811,1.0,0.19,-1.0
370.0,29,507,1.0,0.19,-1.0
370.0,30,5488,0.6561,0.3439,142.5
370.0,31,7408,1.0,0.19,-1.0
370.0,32,1023,1.0,0.19,-1.0
370.0,33,4376,1.0,0.19,-1.0
370.0,34,4687,0.6561,0.3439,274.15000000000003
370.0,35,5607,1.0,0.19,-1.0
370.0,36,249,1.0,0.19,-1.0
370.0,37,3392,1.0,0.19,-1.0
370.0,38,5840,1.0,0.19,-1.0
370.0,39,4368,1.0,0.19,-1.0
370.0,40,4798,1.0,0.19,-1.0
370.0,41,995,1.0,0.19,-1.0
370.0,42,7198,1.0,0.19,-1.0
370.0,43,3622,1.0,0.19,-1.0
370.0,44,5130,0.6561,0.3439,310.35
370.0,45,921,1.0,0.19,-1.0
370.0,46,4404,1.0,0.19,-1.0
370.0,47,267,0.6561,0.3439,63.35
370.0,48,3935,1.0,0.19,-1.0
370.0,49,3434,1.0,0.19,-1.0
370.0,50,1187,1.0,0.19,-1.0
370.0,51,3091,1.0,0.19,-1.0
370.0,52,3771,1.0,0.19,-1.0
370.0,53,4112,0.6561,0.3439,92.75
370.0,54,3635,1.0,0.19,-1.0
370.0,55,7890,1.0,0.19,-1.0
370.0,56,1228,0.6561,0.3439,328.35
370.0,57,2883,1.0,0.19,-1.0
370.0,58,1174,1.0,0.19,-1.0
370.0,59,5555,1.0,0.19,-1.0
370.0,60,5153,1.0,0.19,-1.0
370.0,61,6460,1.0,0.19,-1.0
370.0,62,4452,0.6561,0.3439,42.85
370.0,63,6187,0.6561,0.3439,158.9
