time,source,target,x,u,t_last_spike
280.0,801,4919,1.0,0.19,-1.0
280.0,802,7272,1.0,0.19,-1.0
280.0,803,3288,1.0,0.19,-1.0
280.0,804,205,1.0,0.19,-1.0
280.0,805,756,1.0,0.19,-1.0
280.0,806,6753,1.0,0.19,-1.0
280.0,807,2764,1.0,0.19,-1.0
280.0,808,3376,1.0,0.19,-1.0
280.0,809,6653,0.6561,0.3439,193.3
280.0,810,6574,1.0,0.19,-1.0
280.0,811,3792,0.6561,0.3439,167.3
280.0,812,2159,1.0,0.19,-1.0
280.0,813,3423,1.0,0.19,-1.0
280.0,814,1693,1.0,0.19,-1.0
280.0,815,7765,1.0,0.19,-1.0
280.0,816,496,1.0,0.19,-1.0
280.0,817,1656,1.0,0.19,-1.0
280.0,818,5470,1.0,0.19,-1.0
280.0,819,4535,1.0,0.19,-1.0
280.0,820,3415,1.0,0.19,-1.0
280.0,821,6125,0.6561,0.3439,140.15
280.0,822,3797,1.0,0.19,-1.0
280.0,823,2117,1.0,0.19,-1.0
280.0,824,4426,1.0,0.19,-1.0
280.0,825,551,1.0,0.19,-1.0
280.0,826,1680,1.0,0.19,-1.0
280.0,827,6359,1.0,0.19,-1.0
280.0,828,7096,1.0,0.19,-1.0
280.0,829,1210,1.0,0.19,-1.0
280.0,830,3073,1.0,0.19,-1.0
280.0,831,5048,1.0,0.19,-1.0
280.0,832,5146,1.0,0.19,-1.0
280.0,833,2605,0.6561,0.3439,103.9
280.0,834,7386,1.0,0.19,-1.0
280.0,835,808,1.0,0.19,-1.0
280.0,836,810,1.0,0.19,-1.0
280.0,837,5347,0.6561,0.3439,165.3
280.0,838,2769,1.0,0.19,-1.0
280.0,839,5872,1.0,0.19,-1.0
280.0,840,3859,1.0,0.19,-1.0
280.0,841,5766,0.6561,0.3439,122.3
280.0,842,1894,1.0,0.19,-1.0
280.0,843,3055,0.6561,0.3439,112.95
280.0,844,7529,1.0,0.19,-1.0
280.0,845,1515,0.6561,0.3439,204.45000000000002
280.0,846,7457,1.0,0.19,-1.0
280.0,847,7757,1.0,0.19,-1.0
280.0,848,2635,0.6561,0.3439,206.65
280.0,849,2069,1.0,0.19,-1.0
280.0,850,3352,1.0,0.19,-1.0
280.0,851,322,1.0,0.19,-1.0
280.0,852,4286,1.0,0.19,-1.0
280.0,853,4689,1.0,0.19,-1.0
280.0,854,2594,1.0,0.19,-1.0
280.0,855,6963,1.0,0.19,-1.0
280.0,856,6178,1.0,0.19,-1.0
280.0,857,7025,1.0,0.19,-1.0
280.0,858,3995,0.6561,0.3439,153.4
280.0,859,6297,1.0,0.19,-1.0
280.0,860,5087,0.6561,0.3439,219.9
280.0,861,6352,1.0,0.19,-1.0
280.0,862,193,0.6561,0.3439,48.0
280.0,863,7252,0.6561,0.3439,230.45000000000002
280.0,864,6689,1.0,0.19,-1.0
280.0,865,2350,0.6561,0.3439,45.65
280.0,866,2889,1.0,0.19,-1.0
280.0,867,5404,1.0,0.19,-1.0
280.0,868,3987,0.6561,0.3439,138.20000000000002
280.0,869,7550,1.0,0.19,-1.0
280.0,870,62,0.6561,0.3439,150.05
280.0,871,5192,1.0,0.19,-1.0
280.0,872,7743,0.6561,0.3439,150.8
280.0,873,3183,1.0,0.19,-1.0
280.0,874,6693,1.0,0.19,-1.0
280.0,875,3768,1.0,0.19,-1.0
280.0,876,151,1.0,0.19,-1.0
280.0,877,1224,1.0,0.19,-1.0
280.0,878,2672,1.0,0.19,-1.0
280.0,879,7718,1.0,0.19,-1.0
280.0,880,1449,1.0,0.19,-1.0
280.0,881,3510,1.0,0.19,-1.0
280.0,882,3986,1.0,0.19,-1.0
280.0,883,7937,1.0,0.19,-1.0
280.0,884,4543,1.0,0.19,-1.0
280.0,885,4568,1.0,0.19,-1.0
280.0,886,6364,1.0,0.19,-1.0
280.0,887,4420,1.0,0.19,-1.0
280.0,888,2052,1.0,0.19,-1.0
280.0,889,525,1.0,0.19,-1.0
280.0,890,6550,1.0,0.19,-1.0
280.0,891,7125,1.0,0.19,-1.0
280.0,892,2464,1.0,0.19,-1.0
280.0,893,1866,1.0,0.19,-1.0
280.0,894,6072,1.0,0.19,-1.0
280.0,895,627,1.0,0.19,-1.0
280.0,896,7585,1.0,0.19,-1.0
280.0,897,1876,1.0,0.19,-1.0
280.0,898,1957,1.0,0.19,-1.0
280.0,899,3325,1.0,0.19,-1.0
280.0,900,2090,1.0,0.19,-1.0
280.0,901,7637,0.6561,0.3439,138.15
280.0,902,871,1.0,0.19,-1.0
280.0,903,325,1.0,0.19,-1.0
280.0,904,5647,0.6561,0.3439,129.15
280.0,905,7972,1.0,0.19,-1.0
280.0,906,5264,1.0,0.19,-1.0
280.0,907,6410,1.0,0.19,-1.0
280.0,908,1135,1.0,0.19,-1.0
280.0,909,2164,1.0,0.19,-1.0
280.0,910,5684,1.0,0.19,-1.0
280.0,911,653,1.0,0.19,-1.0
280.0,912,4932,1.0,0.19,-1.0
280.0,913,676,1.0,0.19,-1.0
280.0,914,7724,1.0,0.19,-1.0
280.0,915,6824,1.0,0.19,-1.0
280.0,916,618,1.0,0.19,-1.0
280.0,917,1349,1.0,0.19,-1.0
280.0,918,1813,1.0,0.19,-1.0
280.0,919,2688,1.0,0.19,-1.0
280.0,920,1314,1.0,0.19,-1.0
280.0,921,7069,1.0,0.19,-1.0
280.0,922,325,1.0,0.19,-1.0
280.0,923,7782,1.0,0.19,-1.0
280.0,924,7422,1.0,0.19,-1.0
280.0,925,7992,1.0,0.19,-1.0
280.0,926,3570,1.0,0.19,-1.0
280.0,927,6607,0.6561,0.3439,251.8
280.0,928,1129,1.0,0.19,-1.0
280.0,929,4073,0.6561,0.3439,202.35
280.0,930,1566,1.0,0.19,-1.0
280.0,931,699,0.6561,0.3439,271.55
280.0,932,5325,1.0,0.19,-1.0
280.0,933,5607,0.6561,0.3439,53.050000000000004
280.0,934,3080,1.0,0.19,-1.0
280.0,935,7958,1.0,0.19,-1.0
280.0,936,48,1.0,0.19,-1.0
280.0,937,307,1.0,0.19,-1.0
280.0,938,391,1.0,0.19,-1.0
280.0,939,4424,1.0,0.19,-1.0
280.0,940,2846,1.0,0.19,-1.0
280.0,941,5848,1.0,0.19,-1.0
280.0,942,4469,1.0,0.19,-1.0
280.0,943,3041,1.0,0.19,-1.0
280.0,944,4695,1.0,0.19,-1.0
280.0,945,248,1.0,0.19,-1.0
280.0,946,5678,1.0,0.19,-1.0
280.0,947,6892,1.0,0.19,-1.0
280.0,948,7068,1.0,0.19,-1.0
280.0,949,4938,0.6561,0.3439,94.05
280.0,950,3730,0.6561,0.3439,252.70000000000002
280.0,951,252,1.0,0.19,-1.0
280.0,952,1221,1.0,0.19,-1.0
280.0,953,1043,1.0,0.19,-1.0
280.0,954,2209,0.6561,0.3439,20.45
280.0,955,3085,0.6561,0.3439,68.3
280.0,956,1088,1.0,0.19,-1.0
280.0,957,688,1.0,0.19,-1.0
280.0,958,5995,1.0,0.19,-1.0
280.0,959,1588,0.6561,0.3439,81.75
280.0,960,4174,1.0,0.19,-1.0
280.0,961,6910,1.0,0.19,-1.0
280.0,962,1416,1.0,0.19,-1.0
280.0,963,2831,1.0,0.19,-1.0
280.0,964,216,0.6561,0.3439,149.20000000000002
280.0,965,4899,1.0,0.19,-1.0
280.0,966,6053,1.0,0.19,-1.0
280.0,967,4513,1.0,0.19,-1.0
280.0,968,5401,1.0,0.19,-1.0
280.0,969,7827,1.0,0.19,-1.0
280.0,970,4948,1.0,0.19,-1.0
280.0,971,7380,1.0,0.19,-1.0
280.0,972,7996,1.0,0.19,-1.0
280.0,973,3617,1.0,0.19,-1.0
280.0,974,6079,1.0,0.19,-1.0
280.0,975,7226,1.0,0.19,-1.0
280.0,976,3283,1.0,0.19,-1.0
280.0,977,1952,0.6561,0.3439,233.1
280.0,978,2332,1.0,0.19,-1.0
280.0,979,5941,1.0,0.19,-1.0
280.0,980,111,0.6561,0.3439,262.95
280.0,981,6315,1.0,0.19,-1.0
280.0,982,7481,1.0,0.19,-1.0
280.0,983,1464,0.6561,0.3439,196.8
280.0,984,5928,1.0,0.19,-1.0
280.0,985,7690,1.0,0.19,-1.0
280.0,986,4362,0.6561,0.3439,194.25
280.0,987,2347,0.6561,0.3439,82.15
280.0,988,5699,1.0,0.19,-1.0
280.0,989,6997,0.6561,0.3439,33.6
280.0,990,7070,1.0,0.19,-1.0
280.0,991,6803,1.0,0.19,-1.0
280.0,992,4251,1.0,0.19,-1.0
280.0,993,7656,1.0,0.19,-1.0
280.0,994,3461,1.0,0.19,-1.0
280.0,995,2482,1.0,0.19,-1.0
280.0,996,4254,1.0,0.19,-1.0
280.0,997,841,0.6561,0.3439,158.70000000000002
280.0,998,3223,0.6561,0.3439,75.7
280.0,999,2004,1.0,0.19,-1.0
280.0,1000,4485,1.0,0.19,-1.0
280.0,1001,3891,0.6561,0.3439,159.45000000000002
280.0,1002,3758,1.0,0.19,-1.0
280.0,1003,5692,1.0,0.19,-1.0
280.0,1004,7933,1.0,0.19,-1.0
280.0,1005,2808,1.0,0.19,-1.0
280.0,1006,1916,1.0,0.19,-1.0
280.0,1007,5443,1.0,0.19,-1.0
280.0,1008,345,0.6561,0.3439,19.3
280.0,1009,5576,1.0,0.19,-1.0
280.0,1010,2849,0.6561,0.3439,55.85
280.0,1011,7576,1.0,0.19,-1.0
280.0,1012,4901,1.0,0.19,-1.0
280.0,1013,5000,1.0,0.19,-1.0
280.0,1014,3296,0.6561,0.3439,52.5
280.0,1015,4812,1.0,0.19,-1.0
280.0,1016,141,1.0,0.19,-1.0
280.0,1017,2142,1.0,0.19,-1.0
280.0,1018,648,1.0,0.19,-1.0
280.0,1019,6760,1.0,0.19,-1.0
280.0,1020,4893,1.0,0.19,-1.0
280.0,1021,5664,1.0,0.19,-1.0
280.0,1022,2272,1.0,0.19,-1.0
