time,source,target,x,u,t_last_spike
350.0,801,5778,1.0,0.19,-1.0
350.0,802,7799,1.0,0.19,-1.0
350.0,803,7134,1.0,0.19,-1.0
350.0,804,6172,1.0,0.19,-1.0
350.0,805,3390,1.0,0.19,-1.0
350.0,806,220,1.0,0.19,-1.0
350.0,807,2764,0.6561,0.3439,302.8
350.0,808,6724,1.0,0.19,-1.0
350.0,809,7939,0.6561,0.3439,193.3
350.0,810,290,1.0,0.19,-1.0
350.0,811,4934,0.6561,0.3439,167.3
350.0,812,2159,1.0,0.19,-1.0
350.0,813,888,0.6561,0.3439,311.6
350.0,814,6730,1.0,0.19,-1.0
350.0,815,7765,1.0,0.19,-1.0
350.0,816,3274,1.0,0.19,-1.0
350.0,817,6114,1.0,0.19,-1.0
350.0,818,4439,1.0,0.19,-1.0
350.0,819,7652,1.0,0.19,-1.0
350.0,820,5862,1.0,0.19,-1.0
350.0,821,6125,0.6561,0.3439,140.15
350.0,822,7134,1.0,0.19,-1.0
350.0,823,4159,1.0,0.19,-1.0
350.0,824,4426,1.0,0.19,-1.0
350.0,825,656,1.0,0.19,-1.0
350.0,826,6591,1.0,0.19,-1.0
350.0,827,3361,1.0,0.19,-1.0
350.0,828,3796,1.0,0.19,-1.0
350.0,829,1017,1.0,0.19,-1.0
350.0,830,3696,1.0,0.19,-1.0
350.0,831,2698,1.0,0.19,-1.0
350.0,832,3472,1.0,0.19,-1.0
350.0,833,2605,0.6561,0.3439,103.9
350.0,834,4011,1.0,0.19,-1.0
350.0,835,3,1.0,0.19,-1.0
350.0,836,1792,1.0,0.19,-1.0
350.0,837,4360,0.6561,0.3439,165.3
350.0,838,7919,1.0,0.19,-1.0
350.0,839,2914,1.0,0.19,-1.0
350.0,840,2530,1.0,0.19,-1.0
350.0,841,2167,0.6561,0.3439,122.3
350.0,842,4181,1.0,0.19,-1.0
350.0,843,2394,0.6561,0.3439,112.95
350.0,844,2216,1.0,0.19,-1.0
350.0,845,3178,0.6561,0.3439,204.45000000000002
350.0,846,7867,1.0,0.19,-1.0
350.0,847,7814,1.0,0.19,-1.0
350.0,848,2635,0.6561,0.3439,206.65
350.0,849,3483,1.0,0.19,-1.0
350.0,850,6395,1.0,0.19,-1.0
350.0,851,6142,1.0,0.19,-1.0
350.0,852,7251,1.0,0.19,-1.0
350.0,853,1260,1.0,0.19,-1.0
350.0,854,5283,0.6561,0.3439,283.05
350.0,855,3530,1.0,0.19,-1.0
350.0,856,2496,0.6561,0.3439,304.05
350.0,857,1030,1.0,0.19,-1.0
350.0,858,3733,0.6561,0.3439,153.4
350.0,859,4999,1.0,0.19,-1.0
350.0,860,5929,0.6561,0.3439,219.9
350.0,861,2652,1.0,0.19,-1.0
350.0,862,2571,0.6561,0.3439,48.0
350.0,863,647,0.6561,0.3439,230.45000000000002
350.0,864,5534,1.0,0.19,-1.0
350.0,865,916,0.6561,0.3439,45.65
350.0,866,2889,1.0,0.19,-1.0
350.0,867,326,1.0,0.19,-1.0
350.0,868,3987,0.6561,0.3439,138.20000000000002
350.0,869,7352,1.0,0.19,-1.0
350.0,870,7383,0.6561,0.3439,150.05
350.0,871,5192,1.0,0.19,-1.0
350.0,872,7440,0.6561,0.3439,150.8
350.0,873,1708,1.0,0.19,-1.0
350.0,874,6924,1.0,0.19,-1.0
350.0,875,3026,1.0,0.19,-1.0
350.0,876,3608,1.0,0.19,-1.0
350.0,877,419,1.0,0.19,-1.0
350.0,878,4566,0.6561,0.3439,330.3
350.0,879,5171,1.0,0.19,-1.0
350.0,880,1189,1.0,0.19,-1.0
350.0,881,5297,0.6561,0.3439,317.90000000000003
350.0,882,2960,1.0,0.19,-1.0
350.0,883,1314,1.0,0.19,-1.0
350.0,884,803,1.0,0.19,-1.0
350.0,885,6500,1.0,0.19,-1.0
350.0,886,4390,1.0,0.19,-1.0
350.0,887,4420,1.0,0.19,-1.0
350.0,888,1731,1.0,0.19,-1.0
350.0,889,106,1.0,0.19,-1.0
350.0,890,4377,1.0,0.19,-1.0
350.0,891,2889,0.6561,0.3439,300.7
350.0,892,4318,1.0,0.19,-1.0
350.0,893,5240,1.0,0.19,-1.0
350.0,894,3019,1.0,0.19,-1.0
350.0,895,713,0.6561,0.3439,285.6
