time,source,target,x,u,t_last_spike
350.0,1,17,1.0,0.19,-1.0
350.0,2,3692,1.0,0.19,-1.0
350.0,3,4382,1.0,0.19,-1.0
350.0,4,2,1.0,0.19,-1.0
350.0,5,124,1.0,0.19,-1.0
350.0,6,4178,1.0,0.19,-1.0
350.0,7,3503,1.0,0.19,-1.0
350.0,8,2812,1.0,0.19,-1.0
350.0,9,2019,1.0,0.19,-1.0
350.0,10,1450,1.0,0.19,-1.0
350.0,11,4263,1.0,0.19,-1.0
350.0,12,5178,1.0,0.19,-1.0
350.0,13,6374,1.0,0.19,-1.0
350.0,14,4856,1.0,0.19,-1.0
350.0,15,2658,1.0,0.19,-1.0
350.0,16,2990,0.6561,0.3439,78.7
350.0,17,711,1.0,0.19,-1.0
350.0,18,4871,1.0,0.19,-1.0
350.0,19,6254,1.0,0.19,-1.0
350.0,20,6701,1.0,0.19,-1.0
350.0,21,4581,1.0,0.19,-1.0
350.0,22,1689,1.0,0.19,-1.0
350.0,23,4607,0.6561,0.3439,140.20000000000002
350.0,24,726,1.0,0.19,-1.0
350.0,25,708,0.6561,0.3439,261.85
350.0,26,3992,1.0,0.19,-1.0
350.0,27,7169,0.6561,0.3439,296.55
350.0,28,1144,1.0,0.19,-1.0
350.0,29,2511,1.0,0.19,-1.0
350.0,30,7214,0.6561,0.3439,142.5
350.0,31,7178,1.0,0.19,-1.0
350.0,32,1023,1.0,0.19,-1.0
350.0,33,3681,1.0,0.19,-1.0
350.0,34,3754,0.6561,0.3439,274.15000000000003
350.0,35,4355,1.0,0.19,-1.0
350.0,36,511,1.0,0.19,-1.0
350.0,37,3392,1.0,0.19,-1.0
350.0,38,3063,1.0,0.19,-1.0
350.0,39,2042,1.0,0.19,-1.0
350.0,40,3336,1.0,0.19,-1.0
350.0,41,3327,1.0,0.19,-1.0
350.0,42,4189,1.0,0.19,-1.0
350.0,43,1105,1.0,0.19,-1.0
350.0,44,7061,0.6561,0.3439,310.35
350.0,45,7392,1.0,0.19,-1.0
