time,source,target,x,u,t_last_spike
340.0,801,3798,1.0,0.19,-1.0
340.0,802,4065,1.0,0.19,-1.0
340.0,803,7134,1.0,0.19,-1.0
340.0,804,4488,1.0,0.19,-1.0
340.0,805,6266,1.0,0.19,-1.0
340.0,806,6920,1.0,0.19,-1.0
340.0,807,4757,0.6561,0.3439,302.8
340.0,808,6666,1.0,0.19,-1.0
340.0,809,6886,0.6561,0.3439,193.3
340.0,810,290,1.0,0.19,-1.0
340.0,811,1561,0.6561,0.3439,167.3
340.0,812,2159,1.0,0.19,-1.0
340.0,813,7707,0.6561,0.3439,311.6
340.0,814,1693,1.0,0.19,-1.0
340.0,815,7015,1.0,0.19,-1.0
340.0,816,3274,1.0,0.19,-1.0
340.0,817,1656,1.0,0.19,-1.0
340.0,818,330,1.0,0.19,-1.0
340.0,819,4535,1.0,0.19,-1.0
340.0,820,5146,1.0,0.19,-1.0
340.0,821,4016,0.6561,0.3439,140.15
340.0,822,4484,1.0,0.19,-1.0
340.0,823,7083,1.0,0.19,-1.0
340.0,824,4504,1.0,0.19,-1.0
340.0,825,1083,1.0,0.19,-1.0
340.0,826,2226,1.0,0.19,-1.0
340.0,827,4686,1.0,0.19,-1.0
340.0,828,1013,1.0,0.19,-1.0
340.0,829,1210,1.0,0.19,-1.0
340.0,830,3696,1.0,0.19,-1.0
340.0,831,3244,1.0,0.19,-1.0
340.0,832,6533,1.0,0.19,-1.0
340.0,833,6784,0.6561,0.3439,103.9
340.0,834,1361,1.0,0.19,-1.0
340.0,835,3026,1.0,0.19,-1.0
340.0,836,5308,1.0,0.19,-1.0
340.0,837,5221,0.6561,0.3439,165.3
340.0,838,7919,1.0,0.19,-1.0
340.0,839,5872,1.0,0.19,-1.0
340.0,840,1295,1.0,0.19,-1.0
340.0,841,5523,0.6561,0.3439,122.3
340.0,842,4181,1.0,0.19,-1.0
340.0,843,2394,0.6561,0.3439,112.95
340.0,844,5572,1.0,0.19,-1.0
340.0,845,1352,0.6561,0.3439,204.45000000000002
340.0,846,4298,1.0,0.19,-1.0
340.0,847,7919,1.0,0.19,-1.0
340.0,848,1781,0.6561,0.3439,206.65
340.0,849,2069,1.0,0.19,-1.0
340.0,850,325,1.0,0.19,-1.0
340.0,851,6188,1.0,0.19,-1.0
340.0,852,3897,1.0,0.19,-1.0
340.0,853,4014,1.0,0.19,-1.0
340.0,854,1584,0.6561,0.3439,283.05
340.0,855,3530,1.0,0.19,-1.0
340.0,856,2619,0.6561,0.3439,304.05
340.0,857,1030,1.0,0.19,-1.0
340.0,858,7232,0.6561,0.3439,153.4
340.0,859,726,1.0,0.19,-1.0
340.0,860,5929,0.6561,0.3439,219.9
340.0,861,2652,1.0,0.19,-1.0
340.0,862,5270,0.6561,0.3439,48.0
340.0,863,4931,0.6561,0.3439,230.45000000000002
340.0,864,1762,1.0,0.19,-1.0
340.0,865,4077,0.6561,0.3439,45.65
340.0,866,395,1.0,0.19,-1.0
340.0,867,326,1.0,0.19,-1.0
340.0,868,5362,0.6561,0.3439,138.20000000000002
340.0,869,6165,1.0,0.19,-1.0
340.0,870,6176,0.6561,0.3439,150.05
340.0,871,2799,1.0,0.19,-1.0
340.0,872,6266,0.6561,0.3439,150.8
340.0,873,7565,1.0,0.19,-1.0
340.0,874,5855,1.0,0.19,-1.0
340.0,875,7548,1.0,0.19,-1.0
340.0,876,6302,1.0,0.19,-1.0
340.0,877,7420,1.0,0.19,-1.0
340.0,878,4566,0.6561,0.3439,330.3
340.0,879,7718,1.0,0.19,-1.0
340.0,880,2568,1.0,0.19,-1.0
340.0,881,4243,0.6561,0.3439,317.90000000000003
340.0,882,707,1.0,0.19,-1.0
340.0,883,3268,1.0,0.19,-1.0
340.0,884,3961,1.0,0.19,-1.0
340.0,885,5326,1.0,0.19,-1.0
340.0,886,7307,1.0,0.19,-1.0
340.0,887,7921,1.0,0.19,-1.0
340.0,888,6834,1.0,0.19,-1.0
340.0,889,7688,1.0,0.19,-1.0
340.0,890,4377,1.0,0.19,-1.0
340.0,891,7125,0.6561,0.3439,300.7
340.0,892,3467,1.0,0.19,-1.0
340.0,893,1866,1.0,0.19,-1.0
340.0,894,4319,1.0,0.19,-1.0
340.0,895,713,0.6561,0.3439,285.6
340.0,896,7054,1.0,0.19,-1.0
340.0,897,1876,1.0,0.19,-1.0
340.0,898,6184,1.0,0.19,-1.0
340.0,899,3325,1.0,0.19,-1.0
340.0,900,4548,1.0,0.19,-1.0
340.0,901,6809,0.6561,0.3439,138.15
340.0,902,3748,1.0,0.19,-1.0
340.0,903,325,1.0,0.19,-1.0
340.0,904,1696,0.6561,0.3439,129.15
340.0,905,4173,1.0,0.19,-1.0
340.0,906,7814,1.0,0.19,-1.0
340.0,907,5822,1.0,0.19,-1.0
340.0,908,7571,1.0,0.19,-1.0
340.0,909,4560,1.0,0.19,-1.0
340.0,910,5684,1.0,0.19,-1.0
340.0,911,3964,1.0,0.19,-1.0
340.0,912,7680,1.0,0.19,-1.0
340.0,913,5632,1.0,0.19,-1.0
340.0,914,176,1.0,0.19,-1.0
340.0,915,1822,1.0,0.19,-1.0
340.0,916,438,1.0,0.19,-1.0
340.0,917,5193,1.0,0.19,-1.0
340.0,918,6153,1.0,0.19,-1.0
340.0,919,2127,1.0,0.19,-1.0
340.0,920,6680,1.0,0.19,-1.0
340.0,921,7069,1.0,0.19,-1.0
340.0,922,6209,1.0,0.19,-1.0
340.0,923,2984,1.0,0.19,-1.0
340.0,924,7422,1.0,0.19,-1.0
340.0,925,7543,1.0,0.19,-1.0
340.0,926,5719,1.0,0.19,-1.0
340.0,927,6607,0.6561,0.3439,251.8
340.0,928,2503,1.0,0.19,-1.0
340.0,929,4447,0.6561,0.3439,202.35
340.0,930,5191,1.0,0.19,-1.0
340.0,931,3432,0.6561,0.3439,271.55
340.0,932,5325,1.0,0.19,-1.0
340.0,933,5607,0.6561,0.3439,53.050000000000004
