time,source,target,x,u,t_last_spike
260.0,1,17,1.0,0.19,-1.0
260.0,2,7192,1.0,0.19,-1.0
260.0,3,5673,1.0,0.19,-1.0
260.0,4,4691,1.0,0.19,-1.0
260.0,5,1120,1.0,0.19,-1.0
260.0,6,4178,1.0,0.19,-1.0
260.0,7,4724,1.0,0.19,-1.0
260.0,8,454,1.0,0.19,-1.0
260.0,9,2019,1.0,0.19,-1.0
260.0,10,4094,1.0,0.19,-1.0
260.0,11,4263,1.0,0.19,-1.0
260.0,12,5178,1.0,0.19,-1.0
260.0,13,6374,1.0,0.19,-1.0
260.0,14,7567,1.0,0.19,-1.0
260.0,15,2658,1.0,0.19,-1.0
260.0,16,5687,0.6561,0.3439,78.7
260.0,17,494,1.0,0.19,-1.0
260.0,18,4456,1.0,0.19,-1.0
260.0,19,2899,1.0,0.19,-1.0
260.0,20,5571,1.0,0.19,-1.0
260.0,21,1403,1.0,0.19,-1.0
260.0,22,6948,1.0,0.19,-1.0
260.0,23,1876,0.6561,0.3439,140.20000000000002
260.0,24,6317,1.0,0.19,-1.0
260.0,25,6231,1.0,0.19,-1.0
260.0,26,4188,1.0,0.19,-1.0
260.0,27,7694,1.0,0.19,-1.0
260.0,28,811,1.0,0.19,-1.0
260.0,29,6120,1.0,0.19,-1.0
260.0,30,5732,0.6561,0.3439,142.5
260.0,31,7559,1.0,0.19,-1.0
260.0,32,1023,1.0,0.19,-1.0
260.0,33,3887,1.0,0.19,-1.0
260.0,34,7797,1.0,0.19,-1.0
260.0,35,2388,1.0,0.19,-1.0
260.0,36,4612,1.0,0.19,-1.0
260.0,37,6478,1.0,0.19,-1.0
260.0,38,7406,1.0,0.19,-1.0
260.0,39,1542,1.0,0.19,-1.0
260.0,40,4652,1.0,0.19,-1.0
260.0,41,1902,1.0,0.19,-1.0
260.0,42,3706,1.0,0.19,-1.0
260.0,43,3648,1.0,0.19,-1.0
260.0,44,5257,1.0,0.19,-1.0
260.0,45,5007,1.0,0.19,-1.0
260.0,46,4809,1.0,0.19,-1.0
260.0,47,3430,0.6561,0.3439,63.35
260.0,48,4774,1.0,0.19,-1.0
260.0,49,1225,1.0,0.19,-1.0
260.0,50,970,1.0,0.19,-1.0
260.0,51,3745,1.0,0.19,-1.0
260.0,52,3771,1.0,0.19,-1.0
260.0,53,2943,0.6561,0.3439,92.75
260.0,54,7759,1.0,0.19,-1.0
260.0,55,3046,1.0,0.19,-1.0
260.0,56,3683,1.0,0.19,-1.0
260.0,57,7313,1.0,0.19,-1.0
260.0,58,7503,1.0,0.19,-1.0
260.0,59,2007,1.0,0.19,-1.0
260.0,60,4456,1.0,0.19,-1.0
260.0,61,3415,1.0,0.19,-1.0
260.0,62,111,0.6561,0.3439,42.85
260.0,63,1337,0.6561,0.3439,158.9
260.0,64,3369,1.0,0.19,-1.0
260.0,65,3110,1.0,0.19,-1.0
260.0,66,66,1.0,0.19,-1.0
260.0,67,822,1.0,0.19,-1.0
260.0,68,783,1.0,0.19,-1.0
260.0,69,4025,1.0,0.19,-1.0
260.0,70,7575,1.0,0.19,-1.0
260.0,71,2129,1.0,0.19,-1.0
260.0,72,4703,1.0,0.19,-1.0
260.0,73,5519,0.6561,0.3439,76.60000000000001
260.0,74,5435,1.0,0.19,-1.0
