time,source,target,x,u,t_last_spike
80.0,1,4837,1.0,0.19,-1.0
80.0,2,3692,1.0,0.19,-1.0
80.0,3,5173,1.0,0.19,-1.0
80.0,4,6142,1.0,0.19,-1.0
80.0,5,1551,1.0,0.19,-1.0
80.0,6,2414,1.0,0.19,-1.0
80.0,7,6202,1.0,0.19,-1.0
80.0,8,6147,1.0,0.19,-1.0
80.0,9,1657,1.0,0.19,-1.0
80.0,10,3391,1.0,0.19,-1.0
80.0,11,131,1.0,0.19,-1.0
80.0,12,2092,1.0,0.19,-1.0
80.0,13,2785,1.0,0.19,-1.0
80.0,14,4856,1.0,0.19,-1.0
80.0,15,5830,1.0,0.19,-1.0
80.0,16,2411,0.6561,0.3439,78.7
80.0,17,711,1.0,0.19,-1.0
80.0,18,7610,1.0,0.19,-1.0
80.0,19,1380,1.0,0.19,-1.0
80.0,20,4922,1.0,0.19,-1.0
80.0,21,4581,1.0,0.19,-1.0
80.0,22,3019,1.0,0.19,-1.0
80.0,23,130,1.0,0.19,-1.0
80.0,24,6317,1.0,0.19,-1.0
80.0,25,635,1.0,0.19,-1.0
80.0,26,1119,1.0,0.19,-1.0
80.0,27,7651,1.0,0.19,-1.0
80.0,28,7092,1.0,0.19,-1.0
80.0,29,6120,1.0,0.19,-1.0
80.0,30,7075,1.0,0.19,-1.0
80.0,31,7408,1.0,0.19,-1.0
80.0,32,7226,1.0,0.19,-1.0
80.0,33,4130,1.0,0.19,-1.0
80.0,34,3790,1.0,0.19,-1.0
80.0,35,205,1.0,0.19,-1.0
80.0,36,5238,1.0,0.19,-1.0
80.0,37,852,1.0,0.19,-1.0
80.0,38,5840,1.0,0.19,-1.0
80.0,39,2132,1.0,0.19,-1.0
80.0,40,3273,1.0,0.19,-1.0
80.0,41,6644,1.0,0.19,-1.0
80.0,42,4189,1.0,0.19,-1.0
80.0,43,3648,1.0,0.19,-1.0
80.0,44,7061,1.0,0.19,-1.0
80.0,45,7392,1.0,0.19,-1.0
80.0,46,3519,1.0,0.19,-1.0
80.0,47,267,0.6561,0.3439,63.35
80.0,48,6291,1.0,0.19,-1.0
80.0,49,5436,1.0,0.19,-1.0
80.0,50,2838,1.0,0.19,-1.0
80.0,51,7616,1.0,0.19,-1.0
80.0,52,5590,1.0,0.19,-1.0
80.0,53,2943,1.0,0.19,-1.0
80.0,54,7759,1.0,0.19,-1.0
80.0,55,2195,1.0,0.19,-1.0
80.0,56,3683,1.0,0.19,-1.0
80.0,57,4421,1.0,0.19,-1.0
80.0,58,7503,1.0,0.19,-1.0
80.0,59,6868,1.0,0.19,-1.0
80.0,60,3116,1.0,0.19,-1.0
80.0,61,3415,1.0,0.19,-1.0
80.0,62,3040,0.6561,0.3439,42.85
80.0,63,6187,1.0,0.19,-1.0
80.0,64,5912,1.0,0.19,-1.0
80.0,65,3908,1.0,0.19,-1.0
80.0,66,2948,1.0,0.19,-1.0
80.0,67,822,1.0,0.19,-1.0
80.0,68,1779,1.0,0.19,-1.0
80.0,69,4549,1.0,0.19,-1.0
80.0,70,7966,1.0,0.19,-1.0
80.0,71,5972,1.0,0.19,-1.0
80.0,72,4136,1.0,0.19,-1.0
80.0,73,988,0.6561,0.3439,76.60000000000001
80.0,74,1980,1.0,0.19,-1.0
80.0,75,7334,1.0,0.19,-1.0
80.0,76,7695,1.0,0.19,-1.0
80.0,77,2594,1.0,0.19,-1.0
80.0,78,3790,1.0,0.19,-1.0
80.0,79,6040,1.0,0.19,-1.0
80.0,80,6357,1.0,0.19,-1.0
80.0,81,6982,1.0,0.19,-1.0
80.0,82,191,1.0,0.19,-1.0
80.0,83,4026,1.0,0.19,-1.0
80.0,84,124,1.0,0.19,-1.0
80.0,85,2102,1.0,0.19,-1.0
80.0,86,7277,1.0,0.19,-1.0
80.0,87,5021,1.0,0.19,-1.0
80.0,88,7313,1.0,0.19,-1.0
80.0,89,4841,1.0,0.19,-1.0
80.0,90,1357,1.0,0.19,-1.0
80.0,91,4129,1.0,0.19,-1.0
80.0,92,6532,1.0,0.19,-1.0
80.0,93,5448,1.0,0.19,-1.0
