time,source,target,x,u,t_last_spike
100.0,1,2304,1.0,0.19,-1.0
100.0,2,2506,1.0,0.19,-1.0
100.0,3,7584,1.0,0.19,-1.0
100.0,4,6142,1.0,0.19,-1.0
100.0,5,1120,1.0,0.19,-1.0
100.0,6,4178,1.0,0.19,-1.0
100.0,7,2763,1.0,0.19,-1.0
100.0,8,4263,1.0,0.19,-1.0
100.0,9,1471,1.0,0.19,-1.0
100.0,10,6619,1.0,0.19,-1.0
100.0,11,2392,1.0,0.19,-1.0
100.0,12,6235,1.0,0.19,-1.0
100.0,13,6374,1.0,0.19,-1.0
100.0,14,7567,1.0,0.19,-1.0
100.0,15,6628,1.0,0.19,-1.0
100.0,16,5687,0.6561,0.3439,78.7
100.0,17,494,1.0,0.19,-1.0
100.0,18,2395,1.0,0.19,-1.0
100.0,19,384,1.0,0.19,-1.0
100.0,20,3649,1.0,0.19,-1.0
100.0,21,2094,1.0,0.19,-1.0
100.0,22,6948,1.0,0.19,-1.0
100.0,23,5968,1.0,0.19,-1.0
100.0,24,177,1.0,0.19,-1.0
100.0,25,197,1.0,0.19,-1.0
100.0,26,4188,1.0,0.19,-1.0
100.0,27,7651,1.0,0.19,-1.0
100.0,28,4750,1.0,0.19,-1.0
100.0,29,6217,1.0,0.19,-1.0
100.0,30,1169,1.0,0.19,-1.0
100.0,31,7408,1.0,0.19,-1.0
100.0,32,1023,1.0,0.19,-1.0
100.0,33,3681,1.0,0.19,-1.0
100.0,34,1505,1.0,0.19,-1.0
100.0,35,5607,1.0,0.19,-1.0
100.0,36,4296,1.0,0.19,-1.0
100.0,37,6478,1.0,0.19,-1.0
100.0,38,3063,1.0,0.19,-1.0
100.0,39,1542,1.0,0.19,-1.0
100.0,40,4245,1.0,0.19,-1.0
100.0,41,6608,1.0,0.19,-1.0
100.0,42,4473,1.0,0.19,-1.0
100.0,43,5147,1.0,0.19,-1.0
100.0,44,1616,1.0,0.19,-1.0
100.0,45,3650,1.0,0.19,-1.0
100.0,46,6845,1.0,0.19,-1.0
100.0,47,7424,0.6561,0.3439,63.35
100.0,48,2609,1.0,0.19,-1.0
100.0,49,1739,1.0,0.19,-1.0
100.0,50,3496,1.0,0.19,-1.0
100.0,51,1142,1.0,0.19,-1.0
100.0,52,5590,1.0,0.19,-1.0
100.0,53,4112,0.6561,0.3439,92.75
100.0,54,3635,1.0,0.19,-1.0
100.0,55,5748,1.0,0.19,-1.0
100.0,56,3683,1.0,0.19,-1.0
100.0,57,710,1.0,0.19,-1.0
100.0,58,28,1.0,0.19,-1.0
100.0,59,5555,1.0,0.19,-1.0
100.0,60,5153,1.0,0.19,-1.0
100.0,61,6460,1.0,0.19,-1.0
100.0,62,7134,0.6561,0.3439,42.85
100.0,63,7053,1.0,0.19,-1.0
100.0,64,1047,1.0,0.19,-1.0
100.0,65,7224,1.0,0.19,-1.0
100.0,66,6997,1.0,0.19,-1.0
100.0,67,1210,1.0,0.19,-1.0
100.0,68,1779,1.0,0.19,-1.0
100.0,69,5584,1.0,0.19,-1.0
100.0,70,861,1.0,0.19,-1.0
100.0,71,4402,1.0,0.19,-1.0
100.0,72,5604,1.0,0.19,-1.0
100.0,73,5519,0.6561,0.3439,76.60000000000001
100.0,74,4582,1.0,0.19,-1.0
100.0,75,723,1.0,0.19,-1.0
100.0,76,3355,1.0,0.19,-1.0
100.0,77,1800,1.0,0.19,-1.0
100.0,78,6312,1.0,0.19,-1.0
100.0,79,6809,1.0,0.19,-1.0
100.0,80,5567,1.0,0.19,-1.0
100.0,81,4889,1.0,0.19,-1.0
100.0,82,185,1.0,0.19,-1.0
100.0,83,4832,1.0,0.19,-1.0
100.0,84,975,0.6561,0.3439,83.85000000000001
100.0,85,5397,1.0,0.19,-1.0
100.0,86,2990,1.0,0.19,-1.0
100.0,87,5946,1.0,0.19,-1.0
100.0,88,3576,1.0,0.19,-1.0
100.0,89,2863,1.0,0.19,-1.0
100.0,90,3804,1.0,0.19,-1.0
100.0,91,1374,1.0,0.19,-1.0
100.0,92,5566,1.0,0.19,-1.0
100.0,93,1630,1.0,0.19,-1.0
100.0,94,6614,0.6561,0.3439,73.55
100.0,95,5639,1.0,0.19,-1.0
100.0,96,5416,1.0,0.19,-1.0
100.0,97,830,1.0,0.19,-1.0
100.0,98,1896,1.0,0.19,-1.0
100.0,99,5822,1.0,0.19,-1.0
100.0,100,4566,1.0,0.19,-1.0
100.0,101,4572,1.0,0.19,-1.0
100.0,102,7720,1.0,0.19,-1.0
100.0,103,428,1.0,0.19,-1.0
100.0,104,5744,1.0,0.19,-1.0
100.0,105,6731,1.0,0.19,-1.0
100.0,106,1211,1.0,0.19,-1.0
100.0,107,4651,1.0,0.19,-1.0
100.0,108,248,1.0,0.19,-1.0
100.0,109,4101,1.0,0.19,-1.0
100.0,110,6631,1.0,0.19,-1.0
100.0,111,5811,1.0,0.19,-1.0
100.0,112,7285,1.0,0.19,-1.0
100.0,113,3056,1.0,0.19,-1.0
100.0,114,5542,1.0,0.19,-1.0
100.0,115,6768,1.0,0.19,-1.0
100.0,116,4614,1.0,0.19,-1.0
100.0,117,5099,1.0,0.19,-1.0
100.0,118,3688,1.0,0.19,-1.0
100.0,119,2503,1.0,0.19,-1.0
100.0,120,2616,1.0,0.19,-1.0
100.0,121,6334,1.0,0.19,-1.0
100.0,122,1155,1.0,0.19,-1.0
100.0,123,4560,1.0,0.19,-1.0
100.0,124,3975,1.0,0.19,-1.0
100.0,125,3808,1.0,0.19,-1.0
100.0,126,5458,1.0,0.19,-1.0
100.0,127,5768,1.0,0.19,-1.0
100.0,128,454,0.6561,0.3439,32.1
100.0,129,6445,1.0,0.19,-1.0
100.0,130,4274,0.6561,0.3439,78.85000000000001
100.0,131,83,1.0,0.19,-1.0
100.0,132,7038,1.0,0.19,-1.0
100.0,133,5196,1.0,0.19,-1.0
100.0,134,1262,1.0,0.19,-1.0
100.0,135,7515,1.0,0.19,-1.0
100.0,136,7248,1.0,0.19,-1.0
100.0,137,2491,1.0,0.19,-1.0
100.0,138,6228,1.0,0.19,-1.0
100.0,139,3158,1.0,0.19,-1.0
100.0,140,7259,1.0,0.19,-1.0
100.0,141,5077,1.0,0.19,-1.0
100.0,142,4552,1.0,0.19,-1.0
100.0,143,3904,1.0,0.19,-1.0
100.0,144,3576,1.0,0.19,-1.0
100.0,145,4024,1.0,0.19,-1.0
100.0,146,4509,1.0,0.19,-1.0
100.0,147,6185,1.0,0.19,-1.0
100.0,148,3448,1.0,0.19,-1.0
100.0,149,7714,1.0,0.19,-1.0
100.0,150,6820,1.0,0.19,-1.0
100.0,151,3808,1.0,0.19,-1.0
100.0,152,535,1.0,0.19,-1.0
100.0,153,6875,1.0,0.19,-1.0
100.0,154,894,1.0,0.19,-1.0
100.0,155,2134,0.6561,0.3439,98.5
100.0,156,6806,0.6561,0.3439,66.15
100.0,157,4541,1.0,0.19,-1.0
100.0,158,3670,1.0,0.19,-1.0
100.0,159,1415,1.0,0.19,-1.0
100.0,160,2630,1.0,0.19,-1.0
100.0,161,24,1.0,0.19,-1.0
100.0,162,2472,1.0,0.19,-1.0
100.0,163,7972,1.0,0.19,-1.0
100.0,164,2915,1.0,0.19,-1.0
100.0,165,3724,1.0,0.19,-1.0
100.0,166,7875,1.0,0.19,-1.0
100.0,167,973,1.0,0.19,-1.0
100.0,168,168,0.6561,0.3439,83.0
100.0,169,6878,1.0,0.19,-1.0
100.0,170,3092,1.0,0.19,-1.0
100.0,171,2256,1.0,0.19,-1.0
100.0,172,2916,1.0,0.19,-1.0
100.0,173,872,1.0,0.19,-1.0
100.0,174,7198,1.0,0.19,-1.0
100.0,175,6852,1.0,0.19,-1.0
100.0,176,2250,1.0,0.19,-1.0
100.0,177,1200,1.0,0.19,-1.0
100.0,178,1782,1.0,0.19,-1.0
100.0,179,4328,1.0,0.19,-1.0
100.0,180,1737,1.0,0.19,-1.0
100.0,181,6848,1.0,0.19,-1.0
100.0,182,3710,1.0,0.19,-1.0
100.0,183,5884,1.0,0.19,-1.0
100.0,184,7092,1.0,0.19,-1.0
100.0,185,3246,1.0,0.19,-1.0
100.0,186,4154,1.0,0.19,-1.0
100.0,187,7336,1.0,0.19,-1.0
100.0,188,4071,1.0,0.19,-1.0
100.0,189,796,1.0,0.19,-1.0
100.0,190,3152,1.0,0.19,-1.0
100.0,191,4730,1.0,0.19,-1.0
100.0,192,5857,1.0,0.19,-1.0
100.0,193,6863,1.0,0.19,-1.0
100.0,194,7759,1.0,0.19,-1.0
100.0,195,2382,1.0,0.19,-1.0
100.0,196,3648,1.0,0.19,-1.0
100.0,197,2534,1.0,0.19,-1.0
100.0,198,2632,1.0,0.19,-1.0
100.0,199,809,1.0,0.19,-1.0
100.0,200,1247,1.0,0.19,-1.0
100.0,201,272,1.0,0.19,-1.0
100.0,202,7164,1.0,0.19,-1.0
100.0,203,5392,1.0,0.19,-1.0
100.0,204,5799,1.0,0.19,-1.0
100.0,205,7,1.0,0.19,-1.0
100.0,206,1431,1.0,0.19,-1.0
100.0,207,2087,0.6561,0.3439,43.15
100.0,208,7863,1.0,0.19,-1.0
100.0,209,6268,1.0,0.19,-1.0
100.0,210,1232,0.6561,0.3439,43.9
100.0,211,7506,1.0,0.19,-1.0
100.0,212,1384,1.0,0.19,-1.0
100.0,213,631,1.0,0.19,-1.0
100.0,214,660,1.0,0.19,-1.0
100.0,215,7987,1.0,0.19,-1.0
100.0,216,2304,1.0,0.19,-1.0
100.0,217,3670,1.0,0.19,-1.0
100.0,218,6606,1.0,0.19,-1.0
100.0,219,6592,1.0,0.19,-1.0
100.0,220,2424,1.0,0.19,-1.0
100.0,221,6798,0.6561,0.3439,33.8
100.0,222,2979,1.0,0.19,-1.0
100.0,223,7378,1.0,0.19,-1.0
100.0,224,1613,1.0,0.19,-1.0
100.0,225,560,1.0,0.19,-1.0
100.0,226,1669,1.0,0.19,-1.0
100.0,227,3288,0.6561,0.3439,59.1
100.0,228,7949,1.0,0.19,-1.0
100.0,229,197,1.0,0.19,-1.0
100.0,230,1416,1.0,0.19,-1.0
100.0,231,5893,1.0,0.19,-1.0
100.0,232,588,1.0,0.19,-1.0
100.0,233,1352,1.0,0.19,-1.0
100.0,234,1096,1.0,0.19,-1.0
100.0,235,4704,1.0,0.19,-1.0
100.0,236,2882,1.0,0.19,-1.0
100.0,237,7168,0.6561,0.3439,59.6
100.0,238,2639,1.0,0.19,-1.0
100.0,239,5952,1.0,0.19,-1.0
100.0,240,7919,1.0,0.19,-1.0
100.0,241,4015,1.0,0.19,-1.0
100.0,242,6784,1.0,0.19,-1.0
100.0,243,7843,1.0,0.19,-1.0
100.0,244,1704,1.0,0.19,-1.0
100.0,245,6371,1.0,0.19,-1.0
100.0,246,872,1.0,0.19,-1.0
100.0,247,5571,1.0,0.19,-1.0
100.0,248,5556,1.0,0.19,-1.0
100.0,249,6543,1.0,0.19,-1.0
100.0,250,2989,1.0,0.19,-1.0
100.0,251,2744,1.0,0.19,-1.0
100.0,252,4223,1.0,0.19,-1.0
100.0,253,1625,1.0,0.19,-1.0
100.0,254,7315,1.0,0.19,-1.0
100.0,255,3442,0.6561,0.3439,32.35
100.0,256,6820,1.0,0.19,-1.0
100.0,257,3488,1.0,0.19,-1.0
100.0,258,2399,1.0,0.19,-1.0
100.0,259,5168,1.0,0.19,-1.0
100.0,260,6444,0.6561,0.3439,42.15
100.0,261,1760,1.0,0.19,-1.0
100.0,262,1393,1.0,0.19,-1.0
100.0,263,7008,1.0,0.19,-1.0
100.0,264,4956,1.0,0.19,-1.0
100.0,265,2056,1.0,0.19,-1.0
100.0,266,714,1.0,0.19,-1.0
100.0,267,6400,1.0,0.19,-1.0
100.0,268,5930,1.0,0.19,-1.0
100.0,269,2464,1.0,0.19,-1.0
100.0,270,1419,1.0,0.19,-1.0
100.0,271,3092,1.0,0.19,-1.0
100.0,272,2134,0.6561,0.3439,73.2
100.0,273,7792,1.0,0.19,-1.0
100.0,274,5703,1.0,0.19,-1.0
100.0,275,5605,1.0,0.19,-1.0
100.0,276,7348,1.0,0.19,-1.0
100.0,277,7379,1.0,0.19,-1.0
100.0,278,2878,1.0,0.19,-1.0
100.0,279,200,1.0,0.19,-1.0
100.0,280,7876,1.0,0.19,-1.0
100.0,281,4267,1.0,0.19,-1.0
100.0,282,991,1.0,0.19,-1.0
100.0,283,5883,1.0,0.19,-1.0
100.0,284,3576,1.0,0.19,-1.0
100.0,285,7610,1.0,0.19,-1.0
100.0,286,7478,1.0,0.19,-1.0
100.0,287,6321,1.0,0.19,-1.0
100.0,288,864,0.6561,0.3439,70.35000000000001
100.0,289,7910,1.0,0.19,-1.0
100.0,290,4400,1.0,0.19,-1.0
100.0,291,1057,1.0,0.19,-1.0
100.0,292,1295,0.6561,0.3439,33.75
100.0,293,2262,1.0,0.19,-1.0
100.0,294,6100,1.0,0.19,-1.0
100.0,295,5138,1.0,0.19,-1.0
100.0,296,5024,1.0,0.19,-1.0
100.0,297,7597,1.0,0.19,-1.0
100.0,298,6823,1.0,0.19,-1.0
100.0,299,6229,1.0,0.19,-1.0
100.0,300,3289,1.0,0.19,-1.0
100.0,301,2383,1.0,0.19,-1.0
100.0,302,5857,1.0,0.19,-1.0
100.0,303,7044,1.0,0.19,-1.0
100.0,304,1760,1.0,0.19,-1.0
100.0,305,1592,1.0,0.19,-1.0
100.0,306,7437,1.0,0.19,-1.0
100.0,307,4401,1.0,0.19,-1.0
100.0,308,2080,1.0,0.19,-1.0
100.0,309,6534,1.0,0.19,-1.0
100.0,310,2704,1.0,0.19,-1.0
100.0,311,3510,1.0,0.19,-1.0
100.0,312,3526,1.0,0.19,-1.0
100.0,313,408,1.0,0.19,-1.0
100.0,314,70,1.0,0.19,-1.0
100.0,315,5198,1.0,0.19,-1.0
100.0,316,758,1.0,0.19,-1.0
100.0,317,1617,1.0,0.19,-1.0
100.0,318,3000,1.0,0.19,-1.0
100.0,319,5963,1.0,0.19,-1.0
100.0,320,2496,1.0,0.19,-1.0
100.0,321,5916,1.0,0.19,-1.0
100.0,322,3438,1.0,0.19,-1.0
100.0,323,5024,1.0,0.19,-1.0
100.0,324,5997,1.0,0.19,-1.0
100.0,325,1055,1.0,0.19,-1.0
100.0,326,320,1.0,0.19,-1.0
100.0,327,5573,1.0,0.19,-1.0
100.0,328,2822,1.0,0.19,-1.0
100.0,329,2493,1.0,0.19,-1.0
100.0,330,2454,1.0,0.19,-1.0
100.0,331,7942,1.0,0.19,-1.0
100.0,332,3381,1.0,0.19,-1.0
100.0,333,3122,1.0,0.19,-1.0
100.0,334,2391,1.0,0.19,-1.0
100.0,335,1402,1.0,0.19,-1.0
100.0,336,7135,1.0,0.19,-1.0
100.0,337,1856,1.0,0.19,-1.0
100.0,338,5739,1.0,0.19,-1.0
100.0,339,1502,1.0,0.19,-1.0
100.0,340,6878,1.0,0.19,-1.0
100.0,341,7843,1.0,0.19,-1.0
100.0,342,1612,1.0,0.19,-1.0
100.0,343,2661,1.0,0.19,-1.0
100.0,344,5858,1.0,0.19,-1.0
100.0,345,2291,0.6561,0.3439,20.1
100.0,346,5481,1.0,0.19,-1.0
100.0,347,3184,1.0,0.19,-1.0
100.0,348,6277,1.0,0.19,-1.0
100.0,349,931,1.0,0.19,-1.0
100.0,350,2000,1.0,0.19,-1.0
100.0,351,4244,1.0,0.19,-1.0
100.0,352,4491,1.0,0.19,-1.0
100.0,353,2301,1.0,0.19,-1.0
100.0,354,136,1.0,0.19,-1.0
100.0,355,1358,1.0,0.19,-1.0
100.0,356,3014,1.0,0.19,-1.0
100.0,357,856,1.0,0.19,-1.0
100.0,358,3141,1.0,0.19,-1.0
100.0,359,6432,1.0,0.19,-1.0
100.0,360,1101,1.0,0.19,-1.0
100.0,361,6024,1.0,0.19,-1.0
100.0,362,3167,1.0,0.19,-1.0
100.0,363,2294,1.0,0.19,-1.0
100.0,364,4541,1.0,0.19,-1.0
100.0,365,1912,0.6561,0.3439,90.2
100.0,366,2118,1.0,0.19,-1.0
100.0,367,901,0.6561,0.3439,20.35
