time,source,target,x,u,t_last_spike
200.0,1,4626,1.0,0.19,-1.0
200.0,2,5729,1.0,0.19,-1.0
200.0,3,7584,1.0,0.19,-1.0
200.0,4,2,1.0,0.19,-1.0
200.0,5,1120,1.0,0.19,-1.0
200.0,6,5401,1.0,0.19,-1.0
200.0,7,2763,1.0,0.19,-1.0
200.0,8,3781,1.0,0.19,-1.0
200.0,9,4308,1.0,0.19,-1.0
200.0,10,3391,1.0,0.19,-1.0
200.0,11,4263,1.0,0.19,-1.0
200.0,12,3494,1.0,0.19,-1.0
200.0,13,2415,1.0,0.19,-1.0
200.0,14,1892,1.0,0.19,-1.0
200.0,15,6628,1.0,0.19,-1.0
200.0,16,424,0.6561,0.3439,78.7
200.0,17,4554,1.0,0.19,-1.0
200.0,18,4456,1.0,0.19,-1.0
200.0,19,1380,1.0,0.19,-1.0
200.0,20,1840,1.0,0.19,-1.0
200.0,21,2684,1.0,0.19,-1.0
200.0,22,6952,1.0,0.19,-1.0
200.0,23,1876,0.6561,0.3439,140.20000000000002
200.0,24,7695,1.0,0.19,-1.0
200.0,25,635,1.0,0.19,-1.0
200.0,26,1119,1.0,0.19,-1.0
200.0,27,3632,1.0,0.19,-1.0
200.0,28,811,1.0,0.19,-1.0
200.0,29,5650,1.0,0.19,-1.0
200.0,30,5732,0.6561,0.3439,142.5
200.0,31,3477,1.0,0.19,-1.0
200.0,32,3267,1.0,0.19,-1.0
200.0,33,4376,1.0,0.19,-1.0
200.0,34,2620,1.0,0.19,-1.0
200.0,35,4355,1.0,0.19,-1.0
200.0,36,4213,1.0,0.19,-1.0
200.0,37,852,1.0,0.19,-1.0
200.0,38,5840,1.0,0.19,-1.0
200.0,39,4368,1.0,0.19,-1.0
200.0,40,3336,1.0,0.19,-1.0
200.0,41,7905,1.0,0.19,-1.0
200.0,42,7412,1.0,0.19,-1.0
200.0,43,3648,1.0,0.19,-1.0
200.0,44,3535,1.0,0.19,-1.0
200.0,45,7392,1.0,0.19,-1.0
200.0,46,4404,1.0,0.19,-1.0
200.0,47,2303,0.6561,0.3439,63.35
200.0,48,1106,1.0,0.19,-1.0
200.0,49,7062,1.0,0.19,-1.0
200.0,50,1187,1.0,0.19,-1.0
200.0,51,7616,1.0,0.19,-1.0
200.0,52,5590,1.0,0.19,-1.0
200.0,53,4112,0.6561,0.3439,92.75
200.0,54,3635,1.0,0.19,-1.0
200.0,55,4573,1.0,0.19,-1.0
200.0,56,3683,1.0,0.19,-1.0
200.0,57,7313,1.0,0.19,-1.0
200.0,58,2829,1.0,0.19,-1.0
200.0,59,6472,1.0,0.19,-1.0
200.0,60,5398,1.0,0.19,-1.0
200.0,61,352,1.0,0.19,-1.0
200.0,62,233,0.6561,0.3439,42.85
200.0,63,1623,0.6561,0.3439,158.9
200.0,64,418,1.0,0.19,-1.0
200.0,65,7224,1.0,0.19,-1.0
200.0,66,7859,1.0,0.19,-1.0
200.0,67,1210,1.0,0.19,-1.0
200.0,68,1779,1.0,0.19,-1.0
200.0,69,6740,1.0,0.19,-1.0
200.0,70,3800,1.0,0.19,-1.0
200.0,71,2129,1.0,0.19,-1.0
200.0,72,5021,1.0,0.19,-1.0
200.0,73,2194,0.6561,0.3439,76.60000000000001
200.0,74,7511,1.0,0.19,-1.0
200.0,75,7334,1.0,0.19,-1.0
200.0,76,6488,1.0,0.19,-1.0
200.0,77,4254,1.0,0.19,-1.0
200.0,78,6312,1.0,0.19,-1.0
200.0,79,843,1.0,0.19,-1.0
200.0,80,5512,0.6561,0.3439,120.05
200.0,81,7805,1.0,0.19,-1.0
200.0,82,185,1.0,0.19,-1.0
200.0,83,2985,1.0,0.19,-1.0
200.0,84,7202,0.6561,0.3439,83.85000000000001
200.0,85,6040,1.0,0.19,-1.0
200.0,86,4697,1.0,0.19,-1.0
200.0,87,5946,1.0,0.19,-1.0
200.0,88,2284,1.0,0.19,-1.0
200.0,89,7435,1.0,0.19,-1.0
200.0,90,3804,1.0,0.19,-1.0
200.0,91,4129,1.0,0.19,-1.0
200.0,92,4461,1.0,0.19,-1.0
200.0,93,1297,1.0,0.19,-1.0
200.0,94,3005,0.6561,0.3439,73.55
200.0,95,6362,1.0,0.19,-1.0
200.0,96,3695,1.0,0.19,-1.0
200.0,97,1524,1.0,0.19,-1.0
200.0,98,4394,1.0,0.19,-1.0
200.0,99,5533,1.0,0.19,-1.0
200.0,100,5162,1.0,0.19,-1.0
200.0,101,285,1.0,0.19,-1.0
200.0,102,2324,1.0,0.19,-1.0
200.0,103,4310,1.0,0.19,-1.0
200.0,104,7675,1.0,0.19,-1.0
200.0,105,7849,1.0,0.19,-1.0
200.0,106,3338,1.0,0.19,-1.0
200.0,107,3552,1.0,0.19,-1.0
200.0,108,5967,1.0,0.19,-1.0
200.0,109,1430,1.0,0.19,-1.0
200.0,110,4227,1.0,0.19,-1.0
200.0,111,5811,1.0,0.19,-1.0
200.0,112,2393,1.0,0.19,-1.0
200.0,113,3056,0.6561,0.3439,187.75
200.0,114,5260,1.0,0.19,-1.0
