time,source,target,x,u,t_last_spike
240.0,801,645,1.0,0.19,-1.0
240.0,802,4286,1.0,0.19,-1.0
240.0,803,5935,1.0,0.19,-1.0
240.0,804,4488,1.0,0.19,-1.0
240.0,805,756,1.0,0.19,-1.0
240.0,806,4870,1.0,0.19,-1.0
240.0,807,2543,1.0,0.19,-1.0
240.0,808,5767,1.0,0.19,-1.0
240.0,809,3170,0.6561,0.3439,193.3
240.0,810,4467,1.0,0.19,-1.0
240.0,811,4934,0.6561,0.3439,167.3
240.0,812,5170,1.0,0.19,-1.0
240.0,813,4794,1.0,0.19,-1.0
240.0,814,1315,1.0,0.19,-1.0
240.0,815,7145,1.0,0.19,-1.0
240.0,816,7222,1.0,0.19,-1.0
240.0,817,6114,1.0,0.19,-1.0
240.0,818,1155,1.0,0.19,-1.0
240.0,819,4535,1.0,0.19,-1.0
240.0,820,3013,1.0,0.19,-1.0
240.0,821,4016,0.6561,0.3439,140.15
240.0,822,4018,1.0,0.19,-1.0
240.0,823,5332,1.0,0.19,-1.0
240.0,824,4504,1.0,0.19,-1.0
240.0,825,758,1.0,0.19,-1.0
240.0,826,4507,1.0,0.19,-1.0
240.0,827,7371,1.0,0.19,-1.0
240.0,828,7096,1.0,0.19,-1.0
240.0,829,692,1.0,0.19,-1.0
240.0,830,7021,1.0,0.19,-1.0
240.0,831,5048,1.0,0.19,-1.0
240.0,832,5146,1.0,0.19,-1.0
240.0,833,2605,0.6561,0.3439,103.9
240.0,834,7386,1.0,0.19,-1.0
240.0,835,2759,1.0,0.19,-1.0
240.0,836,1792,1.0,0.19,-1.0
240.0,837,6850,0.6561,0.3439,165.3
240.0,838,861,1.0,0.19,-1.0
240.0,839,2996,1.0,0.19,-1.0
240.0,840,1816,1.0,0.19,-1.0
240.0,841,5766,0.6561,0.3439,122.3
240.0,842,1799,1.0,0.19,-1.0
240.0,843,4713,0.6561,0.3439,112.95
240.0,844,2216,1.0,0.19,-1.0
240.0,845,3913,0.6561,0.3439,204.45000000000002
240.0,846,5237,1.0,0.19,-1.0
240.0,847,6555,1.0,0.19,-1.0
240.0,848,1858,0.6561,0.3439,206.65
240.0,849,529,1.0,0.19,-1.0
240.0,850,3352,1.0,0.19,-1.0
240.0,851,5483,1.0,0.19,-1.0
240.0,852,3897,1.0,0.19,-1.0
240.0,853,7512,1.0,0.19,-1.0
240.0,854,7783,1.0,0.19,-1.0
240.0,855,244,1.0,0.19,-1.0
240.0,856,2496,1.0,0.19,-1.0
240.0,857,3092,1.0,0.19,-1.0
240.0,858,612,0.6561,0.3439,153.4
240.0,859,2040,1.0,0.19,-1.0
240.0,860,1408,0.6561,0.3439,219.9
240.0,861,6352,1.0,0.19,-1.0
240.0,862,5066,0.6561,0.3439,48.0
240.0,863,1585,0.6561,0.3439,230.45000000000002
240.0,864,5964,1.0,0.19,-1.0
240.0,865,6002,0.6561,0.3439,45.65
240.0,866,2889,1.0,0.19,-1.0
240.0,867,4224,1.0,0.19,-1.0
240.0,868,4233,0.6561,0.3439,138.20000000000002
240.0,869,7550,1.0,0.19,-1.0
240.0,870,6176,0.6561,0.3439,150.05
240.0,871,2361,1.0,0.19,-1.0
240.0,872,645,0.6561,0.3439,150.8
240.0,873,7565,1.0,0.19,-1.0
240.0,874,3465,1.0,0.19,-1.0
240.0,875,7548,1.0,0.19,-1.0
240.0,876,151,1.0,0.19,-1.0
240.0,877,5565,1.0,0.19,-1.0
240.0,878,2672,1.0,0.19,-1.0
240.0,879,3381,1.0,0.19,-1.0
240.0,880,1449,1.0,0.19,-1.0
240.0,881,4243,1.0,0.19,-1.0
240.0,882,2960,1.0,0.19,-1.0
240.0,883,3268,1.0,0.19,-1.0
240.0,884,5720,1.0,0.19,-1.0
240.0,885,5242,1.0,0.19,-1.0
240.0,886,7307,1.0,0.19,-1.0
240.0,887,4420,1.0,0.19,-1.0
240.0,888,3648,1.0,0.19,-1.0
240.0,889,106,1.0,0.19,-1.0
240.0,890,3917,1.0,0.19,-1.0
240.0,891,928,1.0,0.19,-1.0
240.0,892,1415,1.0,0.19,-1.0
240.0,893,1866,1.0,0.19,-1.0
240.0,894,4319,1.0,0.19,-1.0
240.0,895,4756,1.0,0.19,-1.0
240.0,896,7585,1.0,0.19,-1.0
240.0,897,6368,1.0,0.19,-1.0
240.0,898,6184,1.0,0.19,-1.0
240.0,899,3325,1.0,0.19,-1.0
240.0,900,3056,1.0,0.19,-1.0
240.0,901,1684,0.6561,0.3439,138.15
240.0,902,2309,1.0,0.19,-1.0
240.0,903,432,1.0,0.19,-1.0
240.0,904,1289,0.6561,0.3439,129.15
240.0,905,7094,1.0,0.19,-1.0
240.0,906,2731,1.0,0.19,-1.0
240.0,907,1673,1.0,0.19,-1.0
240.0,908,877,1.0,0.19,-1.0
240.0,909,2164,1.0,0.19,-1.0
240.0,910,4559,1.0,0.19,-1.0
240.0,911,7682,1.0,0.19,-1.0
240.0,912,7680,1.0,0.19,-1.0
240.0,913,3342,1.0,0.19,-1.0
240.0,914,7690,1.0,0.19,-1.0
240.0,915,7761,1.0,0.19,-1.0
240.0,916,6512,1.0,0.19,-1.0
240.0,917,3227,1.0,0.19,-1.0
240.0,918,5311,1.0,0.19,-1.0
240.0,919,1481,1.0,0.19,-1.0
240.0,920,6139,1.0,0.19,-1.0
240.0,921,3848,1.0,0.19,-1.0
240.0,922,4160,1.0,0.19,-1.0
240.0,923,4441,1.0,0.19,-1.0
240.0,924,7936,1.0,0.19,-1.0
240.0,925,7098,1.0,0.19,-1.0
240.0,926,2565,1.0,0.19,-1.0
240.0,927,3883,1.0,0.19,-1.0
240.0,928,6158,1.0,0.19,-1.0
240.0,929,939,0.6561,0.3439,202.35
240.0,930,5016,1.0,0.19,-1.0
240.0,931,3432,1.0,0.19,-1.0
240.0,932,3223,1.0,0.19,-1.0
240.0,933,330,0.6561,0.3439,53.050000000000004
240.0,934,553,1.0,0.19,-1.0
240.0,935,6053,1.0,0.19,-1.0
240.0,936,441,1.0,0.19,-1.0
240.0,937,1242,1.0,0.19,-1.0
240.0,938,116,1.0,0.19,-1.0
240.0,939,5596,1.0,0.19,-1.0
240.0,940,3815,1.0,0.19,-1.0
240.0,941,5577,1.0,0.19,-1.0
240.0,942,5337,1.0,0.19,-1.0
240.0,943,210,1.0,0.19,-1.0
240.0,944,7977,1.0,0.19,-1.0
240.0,945,5142,1.0,0.19,-1.0
240.0,946,623,1.0,0.19,-1.0
