time,source,target,x,u,t_last_spike
120.0,1,2304,1.0,0.19,-1.0
120.0,2,5729,1.0,0.19,-1.0
120.0,3,7584,1.0,0.19,-1.0
120.0,4,7456,1.0,0.19,-1.0
120.0,5,4669,1.0,0.19,-1.0
120.0,6,5608,1.0,0.19,-1.0
120.0,7,6202,1.0,0.19,-1.0
120.0,8,454,1.0,0.19,-1.0
120.0,9,2019,1.0,0.19,-1.0
120.0,10,3391,1.0,0.19,-1.0
120.0,11,131,1.0,0.19,-1.0
120.0,12,936,1.0,0.19,-1.0
120.0,13,2415,1.0,0.19,-1.0
120.0,14,1892,1.0,0.19,-1.0
120.0,15,3501,1.0,0.19,-1.0
120.0,16,2990,0.6561,0.3439,78.7
120.0,17,711,1.0,0.19,-1.0
120.0,18,2395,1.0,0.19,-1.0
120.0,19,384,1.0,0.19,-1.0
120.0,20,1840,1.0,0.19,-1.0
120.0,21,4912,1.0,0.19,-1.0
120.0,22,1221,1.0,0.19,-1.0
120.0,23,1876,1.0,0.19,-1.0
120.0,24,726,1.0,0.19,-1.0
120.0,25,708,1.0,0.19,-1.0
120.0,26,3992,1.0,0.19,-1.0
120.0,27,700,1.0,0.19,-1.0
120.0,28,5778,1.0,0.19,-1.0
120.0,29,6120,1.0,0.19,-1.0
120.0,30,7214,1.0,0.19,-1.0
120.0,31,3302,1.0,0.19,-1.0
120.0,32,5240,1.0,0.19,-1.0
120.0,33,3573,1.0,0.19,-1.0
120.0,34,4687,1.0,0.19,-1.0
120.0,35,4355,1.0,0.19,-1.0
120.0,36,4612,1.0,0.19,-1.0
120.0,37,7626,1.0,0.19,-1.0
120.0,38,5929,1.0,0.19,-1.0
120.0,39,527,1.0,0.19,-1.0
120.0,40,4652,1.0,0.19,-1.0
120.0,41,7093,1.0,0.19,-1.0
120.0,42,4855,1.0,0.19,-1.0
120.0,43,7181,1.0,0.19,-1.0
120.0,44,7942,1.0,0.19,-1.0
120.0,45,2636,1.0,0.19,-1.0
120.0,46,6334,1.0,0.19,-1.0
120.0,47,6964,0.6561,0.3439,63.35
120.0,48,1168,1.0,0.19,-1.0
120.0,49,7062,1.0,0.19,-1.0
120.0,50,1187,1.0,0.19,-1.0
120.0,51,1142,1.0,0.19,-1.0
120.0,52,3771,1.0,0.19,-1.0
120.0,53,1649,0.6561,0.3439,92.75
120.0,54,2182,1.0,0.19,-1.0
120.0,55,4208,1.0,0.19,-1.0
120.0,56,1072,1.0,0.19,-1.0
120.0,57,3967,1.0,0.19,-1.0
120.0,58,1174,1.0,0.19,-1.0
120.0,59,5598,1.0,0.19,-1.0
120.0,60,4456,1.0,0.19,-1.0
120.0,61,352,1.0,0.19,-1.0
120.0,62,3040,0.6561,0.3439,42.85
120.0,63,3590,1.0,0.19,-1.0
120.0,64,418,1.0,0.19,-1.0
120.0,65,7224,1.0,0.19,-1.0
120.0,66,6568,1.0,0.19,-1.0
120.0,67,1210,1.0,0.19,-1.0
120.0,68,4572,1.0,0.19,-1.0
120.0,69,4025,1.0,0.19,-1.0
120.0,70,3800,1.0,0.19,-1.0
120.0,71,5870,1.0,0.19,-1.0
120.0,72,1278,1.0,0.19,-1.0
120.0,73,988,0.6561,0.3439,76.60000000000001
120.0,74,4537,1.0,0.19,-1.0
120.0,75,7334,1.0,0.19,-1.0
120.0,76,173,1.0,0.19,-1.0
120.0,77,1800,1.0,0.19,-1.0
120.0,78,563,1.0,0.19,-1.0
120.0,79,6040,1.0,0.19,-1.0
120.0,80,5567,1.0,0.19,-1.0
120.0,81,2691,1.0,0.19,-1.0
120.0,82,5494,1.0,0.19,-1.0
120.0,83,7213,1.0,0.19,-1.0
120.0,84,1824,0.6561,0.3439,83.85000000000001
120.0,85,6040,1.0,0.19,-1.0
120.0,86,4616,1.0,0.19,-1.0
120.0,87,7792,1.0,0.19,-1.0
120.0,88,5242,1.0,0.19,-1.0
120.0,89,7435,1.0,0.19,-1.0
120.0,90,1423,1.0,0.19,-1.0
120.0,91,6858,1.0,0.19,-1.0
120.0,92,1816,1.0,0.19,-1.0
120.0,93,5448,1.0,0.19,-1.0
120.0,94,863,0.6561,0.3439,73.55
120.0,95,480,1.0,0.19,-1.0
120.0,96,5416,1.0,0.19,-1.0
120.0,97,5069,1.0,0.19,-1.0
120.0,98,1896,1.0,0.19,-1.0
120.0,99,672,1.0,0.19,-1.0
120.0,100,1848,1.0,0.19,-1.0
120.0,101,6936,1.0,0.19,-1.0
120.0,102,1302,1.0,0.19,-1.0
120.0,103,1402,1.0,0.19,-1.0
120.0,104,6197,1.0,0.19,-1.0
120.0,105,1308,1.0,0.19,-1.0
