time,source,target,x,u,t_last_spike
330.0,1,2304,1.0,0.19,-1.0
330.0,2,4111,1.0,0.19,-1.0
330.0,3,3044,1.0,0.19,-1.0
330.0,4,1895,1.0,0.19,-1.0
330.0,5,4669,1.0,0.19,-1.0
330.0,6,4178,1.0,0.19,-1.0
330.0,7,4724,1.0,0.19,-1.0
330.0,8,4842,1.0,0.19,-1.0
330.0,9,5728,1.0,0.19,-1.0
330.0,10,3876,1.0,0.19,-1.0
330.0,11,131,1.0,0.19,-1.0
330.0,12,5725,1.0,0.19,-1.0
330.0,13,4979,1.0,0.19,-1.0
330.0,14,5874,1.0,0.19,-1.0
330.0,15,2658,1.0,0.19,-1.0
330.0,16,6389,0.6561,0.3439,78.7
330.0,17,494,1.0,0.19,-1.0
330.0,18,3885,1.0,0.19,-1.0
330.0,19,1585,1.0,0.19,-1.0
330.0,20,6701,1.0,0.19,-1.0
330.0,21,2684,1.0,0.19,-1.0
330.0,22,6952,1.0,0.19,-1.0
330.0,23,4917,0.6561,0.3439,140.20000000000002
330.0,24,7695,1.0,0.19,-1.0
330.0,25,635,0.6561,0.3439,261.85
330.0,26,7741,1.0,0.19,-1.0
330.0,27,7693,0.6561,0.3439,296.55
330.0,28,7092,1.0,0.19,-1.0
330.0,29,6030,1.0,0.19,-1.0
330.0,30,7759,0.6561,0.3439,142.5
330.0,31,660,1.0,0.19,-1.0
330.0,32,5505,1.0,0.19,-1.0
330.0,33,4376,1.0,0.19,-1.0
330.0,34,1505,0.6561,0.3439,274.15000000000003
330.0,35,4355,1.0,0.19,-1.0
330.0,36,3003,1.0,0.19,-1.0
330.0,37,3392,1.0,0.19,-1.0
330.0,38,1546,1.0,0.19,-1.0
330.0,39,3477,1.0,0.19,-1.0
330.0,40,7919,1.0,0.19,-1.0
330.0,41,3327,1.0,0.19,-1.0
330.0,42,4855,1.0,0.19,-1.0
330.0,43,7724,1.0,0.19,-1.0
330.0,44,1616,0.6561,0.3439,310.35
330.0,45,921,1.0,0.19,-1.0
330.0,46,4809,1.0,0.19,-1.0
330.0,47,4898,0.6561,0.3439,63.35
330.0,48,1168,1.0,0.19,-1.0
330.0,49,1225,1.0,0.19,-1.0
330.0,50,6197,1.0,0.19,-1.0
330.0,51,6916,1.0,0.19,-1.0
330.0,52,1751,1.0,0.19,-1.0
330.0,53,4112,0.6561,0.3439,92.75
330.0,54,6109,1.0,0.19,-1.0
330.0,55,4208,1.0,0.19,-1.0
330.0,56,1228,0.6561,0.3439,328.35
330.0,57,2456,1.0,0.19,-1.0
330.0,58,2829,1.0,0.19,-1.0
330.0,59,6472,1.0,0.19,-1.0
330.0,60,5398,1.0,0.19,-1.0
330.0,61,6460,1.0,0.19,-1.0
330.0,62,1635,0.6561,0.3439,42.85
330.0,63,1192,0.6561,0.3439,158.9
330.0,64,6462,1.0,0.19,-1.0
330.0,65,1779,1.0,0.19,-1.0
330.0,66,6568,1.0,0.19,-1.0
330.0,67,822,1.0,0.19,-1.0
330.0,68,1779,1.0,0.19,-1.0
330.0,69,7795,1.0,0.19,-1.0
330.0,70,3800,0.6561,0.3439,260.45
330.0,71,2199,1.0,0.19,-1.0
330.0,72,4962,1.0,0.19,-1.0
330.0,73,6840,0.6561,0.3439,76.60000000000001
330.0,74,2936,1.0,0.19,-1.0
330.0,75,6964,1.0,0.19,-1.0
330.0,76,369,0.6561,0.3439,245.45000000000002
330.0,77,2594,1.0,0.19,-1.0
330.0,78,2513,1.0,0.19,-1.0
330.0,79,6040,1.0,0.19,-1.0
330.0,80,3578,0.6561,0.3439,120.05
330.0,81,2040,1.0,0.19,-1.0
330.0,82,5494,1.0,0.19,-1.0
330.0,83,719,1.0,0.19,-1.0
330.0,84,1824,0.6561,0.3439,83.85000000000001
330.0,85,306,1.0,0.19,-1.0
330.0,86,1507,1.0,0.19,-1.0
330.0,87,1123,1.0,0.19,-1.0
330.0,88,1773,1.0,0.19,-1.0
330.0,89,7684,0.6561,0.3439,271.5
330.0,90,7298,1.0,0.19,-1.0
330.0,91,2092,1.0,0.19,-1.0
330.0,92,2930,1.0,0.19,-1.0
330.0,93,5448,1.0,0.19,-1.0
330.0,94,3005,0.6561,0.3439,73.55
330.0,95,5981,1.0,0.19,-1.0
330.0,96,5818,1.0,0.19,-1.0
330.0,97,6946,1.0,0.19,-1.0
330.0,98,1896,0.6561,0.3439,308.2
330.0,99,7211,1.0,0.19,-1.0
330.0,100,1848,1.0,0.19,-1.0
330.0,101,4572,1.0,0.19,-1.0
330.0,102,1302,1.0,0.19,-1.0
330.0,103,1402,1.0,0.19,-1.0
330.0,104,3798,1.0,0.19,-1.0
330.0,105,424,1.0,0.19,-1.0
330.0,106,1211,1.0,0.19,-1.0
330.0,107,4651,1.0,0.19,-1.0
330.0,108,5967,1.0,0.19,-1.0
330.0,109,1009,1.0,0.19,-1.0
330.0,110,5200,1.0,0.19,-1.0
330.0,111,2461,0.6561,0.3439,299.85
330.0,112,4424,1.0,0.19,-1.0
330.0,113,5695,0.6561,0.3439,187.75
330.0,114,5260,1.0,0.19,-1.0
330.0,115,1817,1.0,0.19,-1.0
330.0,116,7877,1.0,0.19,-1.0
330.0,117,4423,1.0,0.19,-1.0
330.0,118,3688,1.0,0.19,-1.0
330.0,119,2503,1.0,0.19,-1.0
330.0,120,4022,1.0,0.19,-1.0
330.0,121,2706,1.0,0.19,-1.0
330.0,122,3167,1.0,0.19,-1.0
330.0,123,4884,1.0,0.19,-1.0
330.0,124,4896,1.0,0.19,-1.0
330.0,125,1874,1.0,0.19,-1.0
330.0,126,5458,1.0,0.19,-1.0
330.0,127,4645,0.6561,0.3439,240.20000000000002
330.0,128,7079,0.5023627946983684,0.44811422915599103,300.8
330.0,129,1328,1.0,0.19,-1.0
330.0,130,3735,0.4825748434434783,0.45213253447562574,290.8
330.0,131,5369,0.6561,0.3439,241.95000000000002
330.0,132,6962,0.6561,0.3439,224.15
330.0,133,4163,1.0,0.19,-1.0
330.0,134,1676,1.0,0.19,-1.0
330.0,135,7673,1.0,0.19,-1.0
330.0,136,7248,1.0,0.19,-1.0
330.0,137,3681,0.6561,0.3439,245.6
330.0,138,6228,1.0,0.19,-1.0
330.0,139,5491,0.6561,0.3439,234.8
330.0,140,6872,1.0,0.19,-1.0
330.0,141,18,1.0,0.19,-1.0
330.0,142,6737,1.0,0.19,-1.0
330.0,143,4962,1.0,0.19,-1.0
330.0,144,3576,1.0,0.19,-1.0
330.0,145,5074,1.0,0.19,-1.0
330.0,146,1222,1.0,0.19,-1.0
330.0,147,957,1.0,0.19,-1.0
330.0,148,3452,0.6561,0.3439,119.0
330.0,149,316,1.0,0.19,-1.0
330.0,150,7177,1.0,0.19,-1.0
330.0,151,7091,1.0,0.19,-1.0
330.0,152,7416,1.0,0.19,-1.0
330.0,153,1205,1.0,0.19,-1.0
330.0,154,137,1.0,0.19,-1.0
330.0,155,41,0.6561,0.3439,98.5
330.0,156,6806,0.6561,0.3439,66.15
330.0,157,6284,1.0,0.19,-1.0
330.0,158,2463,1.0,0.19,-1.0
330.0,159,3217,1.0,0.19,-1.0
330.0,160,1728,1.0,0.19,-1.0
330.0,161,5835,1.0,0.19,-1.0
330.0,162,2467,0.6561,0.3439,172.15
330.0,163,7972,1.0,0.19,-1.0
330.0,164,3802,1.0,0.19,-1.0
330.0,165,3360,1.0,0.19,-1.0
330.0,166,2910,1.0,0.19,-1.0
330.0,167,7531,1.0,0.19,-1.0
330.0,168,2052,0.6561,0.3439,83.0
330.0,169,5000,1.0,0.19,-1.0
330.0,170,295,0.6561,0.3439,161.5
330.0,171,1116,1.0,0.19,-1.0
330.0,172,4851,1.0,0.19,-1.0
330.0,173,4370,1.0,0.19,-1.0
330.0,174,7213,1.0,0.19,-1.0
330.0,175,1858,1.0,0.19,-1.0
330.0,176,2249,1.0,0.19,-1.0
330.0,177,3270,1.0,0.19,-1.0
330.0,178,2530,1.0,0.19,-1.0
330.0,179,2046,1.0,0.19,-1.0
330.0,180,1824,1.0,0.19,-1.0
330.0,181,7437,1.0,0.19,-1.0
330.0,182,3710,1.0,0.19,-1.0
330.0,183,4414,1.0,0.19,-1.0
330.0,184,6968,1.0,0.19,-1.0
330.0,185,3666,1.0,0.19,-1.0
330.0,186,5949,1.0,0.19,-1.0
330.0,187,3421,1.0,0.19,-1.0
330.0,188,7506,1.0,0.19,-1.0
330.0,189,1055,1.0,0.19,-1.0
330.0,190,2087,1.0,0.19,-1.0
330.0,191,1447,1.0,0.19,-1.0
330.0,192,6378,1.0,0.19,-1.0
330.0,193,4629,1.0,0.19,-1.0
330.0,194,4533,1.0,0.19,-1.0
330.0,195,2298,1.0,0.19,-1.0
330.0,196,252,1.0,0.19,-1.0
330.0,197,5256,1.0,0.19,-1.0
330.0,198,4434,1.0,0.19,-1.0
330.0,199,4440,1.0,0.19,-1.0
330.0,200,7179,1.0,0.19,-1.0
330.0,201,272,1.0,0.19,-1.0
330.0,202,3515,0.6561,0.3439,218.3
330.0,203,862,1.0,0.19,-1.0
330.0,204,1813,1.0,0.19,-1.0
330.0,205,3482,0.6561,0.3439,160.4
330.0,206,7498,1.0,0.19,-1.0
330.0,207,7341,0.6561,0.3439,43.15
330.0,208,5726,1.0,0.19,-1.0
330.0,209,3528,1.0,0.19,-1.0
330.0,210,4242,0.6561,0.3439,43.9
330.0,211,64,1.0,0.19,-1.0
330.0,212,4909,1.0,0.19,-1.0
330.0,213,3504,1.0,0.19,-1.0
