time,source,target,x,u,t_last_spike
360.0,1,4791,1.0,0.19,-1.0
360.0,2,1875,1.0,0.19,-1.0
360.0,3,7584,1.0,0.19,-1.0
360.0,4,6681,1.0,0.19,-1.0
360.0,5,6905,1.0,0.19,-1.0
360.0,6,4178,1.0,0.19,-1.0
360.0,7,3033,1.0,0.19,-1.0
360.0,8,3049,1.0,0.19,-1.0
360.0,9,1657,1.0,0.19,-1.0
360.0,10,6449,1.0,0.19,-1.0
360.0,11,2392,1.0,0.19,-1.0
360.0,12,2092,1.0,0.19,-1.0
360.0,13,2415,1.0,0.19,-1.0
360.0,14,7567,1.0,0.19,-1.0
360.0,15,3501,1.0,0.19,-1.0
360.0,16,2990,0.6561,0.3439,78.7
360.0,17,2677,1.0,0.19,-1.0
360.0,18,2395,1.0,0.19,-1.0
360.0,19,1367,1.0,0.19,-1.0
360.0,20,2367,1.0,0.19,-1.0
360.0,21,2094,1.0,0.19,-1.0
360.0,22,6118,1.0,0.19,-1.0
360.0,23,5968,0.6561,0.3439,140.20000000000002
360.0,24,726,1.0,0.19,-1.0
360.0,25,3854,0.6561,0.3439,261.85
360.0,26,54,1.0,0.19,-1.0
360.0,27,7807,0.6561,0.3439,296.55
360.0,28,4750,1.0,0.19,-1.0
360.0,29,2511,1.0,0.19,-1.0
360.0,30,5488,0.6561,0.3439,142.5
360.0,31,7559,1.0,0.19,-1.0
360.0,32,5061,1.0,0.19,-1.0
360.0,33,4130,1.0,0.19,-1.0
360.0,34,3790,0.6561,0.3439,274.15000000000003
360.0,35,2388,1.0,0.19,-1.0
360.0,36,4612,1.0,0.19,-1.0
360.0,37,7626,1.0,0.19,-1.0
360.0,38,7406,1.0,0.19,-1.0
360.0,39,3477,1.0,0.19,-1.0
360.0,40,4652,1.0,0.19,-1.0
360.0,41,1902,1.0,0.19,-1.0
360.0,42,4189,1.0,0.19,-1.0
360.0,43,5147,1.0,0.19,-1.0
360.0,44,7508,0.6561,0.3439,310.35
360.0,45,869,1.0,0.19,-1.0
360.0,46,6334,1.0,0.19,-1.0
360.0,47,1109,0.6561,0.3439,63.35
360.0,48,4557,1.0,0.19,-1.0
360.0,49,5436,1.0,0.19,-1.0
360.0,50,970,1.0,0.19,-1.0
360.0,51,1142,1.0,0.19,-1.0
360.0,52,2653,1.0,0.19,-1.0
360.0,53,6709,0.6561,0.3439,92.75
360.0,54,7020,1.0,0.19,-1.0
360.0,55,4573,1.0,0.19,-1.0
360.0,56,1072,0.6561,0.3439,328.35
360.0,57,7313,1.0,0.19,-1.0
360.0,58,1174,1.0,0.19,-1.0
360.0,59,5598,1.0,0.19,-1.0
360.0,60,5398,1.0,0.19,-1.0
360.0,61,6460,1.0,0.19,-1.0
360.0,62,6725,0.6561,0.3439,42.85
360.0,63,3590,0.6561,0.3439,158.9
360.0,64,6292,1.0,0.19,-1.0
360.0,65,1779,1.0,0.19,-1.0
360.0,66,66,1.0,0.19,-1.0
360.0,67,1136,1.0,0.19,-1.0
360.0,68,4466,1.0,0.19,-1.0
360.0,69,6740,1.0,0.19,-1.0
360.0,70,6123,0.6561,0.3439,260.45
360.0,71,5972,1.0,0.19,-1.0
360.0,72,571,1.0,0.19,-1.0
360.0,73,988,0.506214370263947,0.44723560676587865,358.0
360.0,74,2936,1.0,0.19,-1.0
360.0,75,1249,1.0,0.19,-1.0
360.0,76,369,0.6561,0.3439,245.45000000000002
360.0,77,5140,1.0,0.19,-1.0
360.0,78,3790,1.0,0.19,-1.0
360.0,79,471,1.0,0.19,-1.0
360.0,80,5567,0.6561,0.3439,120.05
360.0,81,7805,1.0,0.19,-1.0
360.0,82,191,1.0,0.19,-1.0
360.0,83,719,1.0,0.19,-1.0
360.0,84,124,0.6561,0.3439,83.85000000000001
360.0,85,4551,1.0,0.19,-1.0
360.0,86,1820,1.0,0.19,-1.0
360.0,87,2340,1.0,0.19,-1.0
360.0,88,5398,1.0,0.19,-1.0
