time,source,target,x,u,t_last_spike
230.0,1,1862,1.0,0.19,-1.0
230.0,2,5729,1.0,0.19,-1.0
230.0,3,3044,1.0,0.19,-1.0
230.0,4,4557,1.0,0.19,-1.0
230.0,5,3827,1.0,0.19,-1.0
230.0,6,4178,1.0,0.19,-1.0
230.0,7,3033,1.0,0.19,-1.0
230.0,8,5184,1.0,0.19,-1.0
230.0,9,630,1.0,0.19,-1.0
230.0,10,3876,1.0,0.19,-1.0
230.0,11,4263,1.0,0.19,-1.0
230.0,12,5725,1.0,0.19,-1.0
230.0,13,6544,1.0,0.19,-1.0
230.0,14,5874,1.0,0.19,-1.0
230.0,15,2625,1.0,0.19,-1.0
230.0,16,2990,0.6561,0.3439,78.7
230.0,17,6480,1.0,0.19,-1.0
230.0,18,3254,1.0,0.19,-1.0
230.0,19,1585,1.0,0.19,-1.0
230.0,20,2367,1.0,0.19,-1.0
230.0,21,1282,1.0,0.19,-1.0
230.0,22,3026,1.0,0.19,-1.0
230.0,23,5968,0.6561,0.3439,140.20000000000002
230.0,24,4204,1.0,0.19,-1.0
230.0,25,197,1.0,0.19,-1.0
230.0,26,3992,1.0,0.19,-1.0
230.0,27,7694,1.0,0.19,-1.0
230.0,28,7092,1.0,0.19,-1.0
230.0,29,5650,1.0,0.19,-1.0
230.0,30,5488,0.6561,0.3439,142.5
230.0,31,7408,1.0,0.19,-1.0
230.0,32,2854,1.0,0.19,-1.0
230.0,33,4376,1.0,0.19,-1.0
230.0,34,4687,1.0,0.19,-1.0
230.0,35,1169,1.0,0.19,-1.0
230.0,36,249,1.0,0.19,-1.0
230.0,37,2585,1.0,0.19,-1.0
230.0,38,5840,1.0,0.19,-1.0
230.0,39,97,1.0,0.19,-1.0
230.0,40,3336,1.0,0.19,-1.0
230.0,41,6644,1.0,0.19,-1.0
230.0,42,3706,1.0,0.19,-1.0
230.0,43,3648,1.0,0.19,-1.0
230.0,44,7508,1.0,0.19,-1.0
230.0,45,7392,1.0,0.19,-1.0
230.0,46,7059,1.0,0.19,-1.0
230.0,47,1109,0.6561,0.3439,63.35
230.0,48,6291,1.0,0.19,-1.0
230.0,49,5436,1.0,0.19,-1.0
230.0,50,6197,1.0,0.19,-1.0
230.0,51,7616,1.0,0.19,-1.0
230.0,52,1258,1.0,0.19,-1.0
230.0,53,5571,0.6561,0.3439,92.75
230.0,54,2182,1.0,0.19,-1.0
230.0,55,4208,1.0,0.19,-1.0
230.0,56,2042,1.0,0.19,-1.0
230.0,57,2842,1.0,0.19,-1.0
230.0,58,28,1.0,0.19,-1.0
230.0,59,5598,1.0,0.19,-1.0
230.0,60,4456,1.0,0.19,-1.0
230.0,61,5923,1.0,0.19,-1.0
230.0,62,3040,0.6561,0.3439,42.85
230.0,63,7618,0.6561,0.3439,158.9
230.0,64,1047,1.0,0.19,-1.0
230.0,65,1122,1.0,0.19,-1.0
230.0,66,6568,1.0,0.19,-1.0
230.0,67,1136,1.0,0.19,-1.0
230.0,68,783,1.0,0.19,-1.0
230.0,69,7795,1.0,0.19,-1.0
230.0,70,3800,1.0,0.19,-1.0
230.0,71,7744,1.0,0.19,-1.0
230.0,72,4657,1.0,0.19,-1.0
230.0,73,2867,0.6561,0.3439,76.60000000000001
230.0,74,2936,1.0,0.19,-1.0
230.0,75,7334,1.0,0.19,-1.0
230.0,76,6488,1.0,0.19,-1.0
230.0,77,4254,1.0,0.19,-1.0
230.0,78,3790,1.0,0.19,-1.0
