time,source,target,x,u,t_last_spike
30.0,801,2016,1.0,0.19,-1.0
30.0,802,1660,1.0,0.19,-1.0
30.0,803,3288,1.0,0.19,-1.0
30.0,804,6172,1.0,0.19,-1.0
30.0,805,3390,1.0,0.19,-1.0
30.0,806,4870,1.0,0.19,-1.0
30.0,807,2543,1.0,0.19,-1.0
30.0,808,3376,1.0,0.19,-1.0
30.0,809,6886,1.0,0.19,-1.0
30.0,810,6815,1.0,0.19,-1.0
30.0,811,1103,1.0,0.19,-1.0
30.0,812,2159,1.0,0.19,-1.0
30.0,813,2190,1.0,0.19,-1.0
30.0,814,2103,1.0,0.19,-1.0
30.0,815,1990,1.0,0.19,-1.0
30.0,816,1855,1.0,0.19,-1.0
30.0,817,6114,1.0,0.19,-1.0
30.0,818,330,1.0,0.19,-1.0
30.0,819,6962,1.0,0.19,-1.0
30.0,820,7923,1.0,0.19,-1.0
30.0,821,4199,1.0,0.19,-1.0
30.0,822,3797,1.0,0.19,-1.0
30.0,823,2117,1.0,0.19,-1.0
30.0,824,5805,1.0,0.19,-1.0
30.0,825,656,1.0,0.19,-1.0
30.0,826,2226,1.0,0.19,-1.0
30.0,827,4686,1.0,0.19,-1.0
30.0,828,1013,1.0,0.19,-1.0
30.0,829,692,1.0,0.19,-1.0
30.0,830,3073,1.0,0.19,-1.0
30.0,831,2698,1.0,0.19,-1.0
30.0,832,5146,1.0,0.19,-1.0
30.0,833,3018,1.0,0.19,-1.0
30.0,834,7386,1.0,0.19,-1.0
30.0,835,2759,1.0,0.19,-1.0
30.0,836,5308,1.0,0.19,-1.0
30.0,837,6850,1.0,0.19,-1.0
30.0,838,3682,1.0,0.19,-1.0
30.0,839,2914,1.0,0.19,-1.0
30.0,840,2530,1.0,0.19,-1.0
30.0,841,5766,1.0,0.19,-1.0
30.0,842,6618,1.0,0.19,-1.0
30.0,843,2394,1.0,0.19,-1.0
30.0,844,3178,1.0,0.19,-1.0
30.0,845,1352,1.0,0.19,-1.0
30.0,846,2807,1.0,0.19,-1.0
30.0,847,7757,1.0,0.19,-1.0
30.0,848,2635,1.0,0.19,-1.0
30.0,849,615,1.0,0.19,-1.0
30.0,850,3086,1.0,0.19,-1.0
30.0,851,16,1.0,0.19,-1.0
30.0,852,3897,1.0,0.19,-1.0
30.0,853,1260,1.0,0.19,-1.0
30.0,854,2998,1.0,0.19,-1.0
30.0,855,2064,1.0,0.19,-1.0
30.0,856,3105,1.0,0.19,-1.0
30.0,857,3092,1.0,0.19,-1.0
30.0,858,7326,1.0,0.19,-1.0
30.0,859,7916,1.0,0.19,-1.0
30.0,860,1408,1.0,0.19,-1.0
30.0,861,2652,1.0,0.19,-1.0
30.0,862,1856,1.0,0.19,-1.0
30.0,863,7252,1.0,0.19,-1.0
30.0,864,4304,1.0,0.19,-1.0
30.0,865,6873,1.0,0.19,-1.0
30.0,866,7604,1.0,0.19,-1.0
30.0,867,4224,1.0,0.19,-1.0
30.0,868,4233,1.0,0.19,-1.0
30.0,869,7352,1.0,0.19,-1.0
30.0,870,7383,1.0,0.19,-1.0
30.0,871,5192,1.0,0.19,-1.0
30.0,872,6844,1.0,0.19,-1.0
30.0,873,1699,1.0,0.19,-1.0
30.0,874,6924,1.0,0.19,-1.0
30.0,875,3768,1.0,0.19,-1.0
30.0,876,3569,1.0,0.19,-1.0
30.0,877,419,1.0,0.19,-1.0
30.0,878,4566,1.0,0.19,-1.0
30.0,879,3148,1.0,0.19,-1.0
30.0,880,915,1.0,0.19,-1.0
30.0,881,6868,1.0,0.19,-1.0
30.0,882,2960,1.0,0.19,-1.0
30.0,883,3268,1.0,0.19,-1.0
30.0,884,5274,1.0,0.19,-1.0
30.0,885,1993,1.0,0.19,-1.0
30.0,886,7307,1.0,0.19,-1.0
30.0,887,4666,1.0,0.19,-1.0
30.0,888,1731,1.0,0.19,-1.0
30.0,889,106,1.0,0.19,-1.0
30.0,890,6712,1.0,0.19,-1.0
30.0,891,4426,1.0,0.19,-1.0
30.0,892,7060,1.0,0.19,-1.0
30.0,893,1866,1.0,0.19,-1.0
30.0,894,492,1.0,0.19,-1.0
30.0,895,6848,1.0,0.19,-1.0
30.0,896,1964,1.0,0.19,-1.0
30.0,897,6368,1.0,0.19,-1.0
30.0,898,2812,1.0,0.19,-1.0
30.0,899,3904,1.0,0.19,-1.0
30.0,900,6401,1.0,0.19,-1.0
30.0,901,5808,1.0,0.19,-1.0
30.0,902,2309,1.0,0.19,-1.0
30.0,903,325,1.0,0.19,-1.0
30.0,904,5647,1.0,0.19,-1.0
30.0,905,4208,1.0,0.19,-1.0
30.0,906,2991,1.0,0.19,-1.0
30.0,907,6410,1.0,0.19,-1.0
30.0,908,17,1.0,0.19,-1.0
30.0,909,2164,1.0,0.19,-1.0
30.0,910,6950,1.0,0.19,-1.0
30.0,911,6182,1.0,0.19,-1.0
30.0,912,5787,1.0,0.19,-1.0
30.0,913,5632,1.0,0.19,-1.0
30.0,914,7724,1.0,0.19,-1.0
30.0,915,3187,1.0,0.19,-1.0
30.0,916,425,1.0,0.19,-1.0
30.0,917,5193,1.0,0.19,-1.0
30.0,918,1813,1.0,0.19,-1.0
30.0,919,2127,1.0,0.19,-1.0
30.0,920,6015,1.0,0.19,-1.0
30.0,921,5486,1.0,0.19,-1.0
30.0,922,7326,1.0,0.19,-1.0
30.0,923,7782,1.0,0.19,-1.0
30.0,924,3173,1.0,0.19,-1.0
30.0,925,7942,1.0,0.19,-1.0
30.0,926,5481,1.0,0.19,-1.0
30.0,927,7262,1.0,0.19,-1.0
30.0,928,6158,1.0,0.19,-1.0
30.0,929,5718,1.0,0.19,-1.0
30.0,930,1566,1.0,0.19,-1.0
30.0,931,1775,1.0,0.19,-1.0
30.0,932,3223,1.0,0.19,-1.0
30.0,933,4261,1.0,0.19,-1.0
30.0,934,2235,1.0,0.19,-1.0
30.0,935,2888,1.0,0.19,-1.0
30.0,936,866,1.0,0.19,-1.0
30.0,937,1076,1.0,0.19,-1.0
30.0,938,1266,1.0,0.19,-1.0
30.0,939,6334,1.0,0.19,-1.0
30.0,940,2846,1.0,0.19,-1.0
30.0,941,5848,1.0,0.19,-1.0
30.0,942,3862,1.0,0.19,-1.0
30.0,943,204,1.0,0.19,-1.0
30.0,944,1717,1.0,0.19,-1.0
30.0,945,4708,1.0,0.19,-1.0
30.0,946,1724,1.0,0.19,-1.0
30.0,947,6892,1.0,0.19,-1.0
30.0,948,3265,1.0,0.19,-1.0
30.0,949,2592,1.0,0.19,-1.0
30.0,950,3191,1.0,0.19,-1.0
30.0,951,6563,1.0,0.19,-1.0
30.0,952,6575,1.0,0.19,-1.0
30.0,953,1324,1.0,0.19,-1.0
30.0,954,3200,0.6561,0.3439,20.45
30.0,955,1718,1.0,0.19,-1.0
30.0,956,4699,1.0,0.19,-1.0
30.0,957,1044,1.0,0.19,-1.0
30.0,958,7241,1.0,0.19,-1.0
30.0,959,4763,1.0,0.19,-1.0
30.0,960,4652,1.0,0.19,-1.0
30.0,961,7248,1.0,0.19,-1.0
30.0,962,1837,1.0,0.19,-1.0
30.0,963,5682,1.0,0.19,-1.0
30.0,964,216,1.0,0.19,-1.0
30.0,965,2760,1.0,0.19,-1.0
30.0,966,4099,1.0,0.19,-1.0
