time,source,target,x,u,t_last_spike
40.0,1,2304,1.0,0.19,-1.0
40.0,2,1875,1.0,0.19,-1.0
40.0,3,7584,1.0,0.19,-1.0
40.0,4,2,1.0,0.19,-1.0
40.0,5,1120,1.0,0.19,-1.0
40.0,6,4453,1.0,0.19,-1.0
40.0,7,5149,1.0,0.19,-1.0
40.0,8,454,1.0,0.19,-1.0
40.0,9,2019,1.0,0.19,-1.0
40.0,10,3876,1.0,0.19,-1.0
40.0,11,2392,1.0,0.19,-1.0
40.0,12,6235,1.0,0.19,-1.0
40.0,13,6544,1.0,0.19,-1.0
40.0,14,325,1.0,0.19,-1.0
40.0,15,1480,1.0,0.19,-1.0
40.0,16,817,1.0,0.19,-1.0
40.0,17,4554,1.0,0.19,-1.0
40.0,18,2395,1.0,0.19,-1.0
40.0,19,1367,1.0,0.19,-1.0
40.0,20,3660,1.0,0.19,-1.0
40.0,21,2094,1.0,0.19,-1.0
40.0,22,1221,1.0,0.19,-1.0
40.0,23,4289,1.0,0.19,-1.0
40.0,24,726,1.0,0.19,-1.0
40.0,25,2657,1.0,0.19,-1.0
40.0,26,1674,1.0,0.19,-1.0
40.0,27,3378,1.0,0.19,-1.0
40.0,28,4750,1.0,0.19,-1.0
40.0,29,5650,1.0,0.19,-1.0
40.0,30,5488,1.0,0.19,-1.0
40.0,31,3477,1.0,0.19,-1.0
40.0,32,5240,1.0,0.19,-1.0
40.0,33,3887,1.0,0.19,-1.0
40.0,34,3754,1.0,0.19,-1.0
40.0,35,5607,1.0,0.19,-1.0
40.0,36,5238,1.0,0.19,-1.0
40.0,37,7626,1.0,0.19,-1.0
40.0,38,2883,1.0,0.19,-1.0
40.0,39,4368,1.0,0.19,-1.0
40.0,40,1619,1.0,0.19,-1.0
40.0,41,7905,1.0,0.19,-1.0
40.0,42,7412,1.0,0.19,-1.0
40.0,43,3322,1.0,0.19,-1.0
40.0,44,5130,1.0,0.19,-1.0
40.0,45,7291,1.0,0.19,-1.0
40.0,46,2040,1.0,0.19,-1.0
40.0,47,2303,1.0,0.19,-1.0
40.0,48,5516,1.0,0.19,-1.0
40.0,49,4832,1.0,0.19,-1.0
40.0,50,3892,1.0,0.19,-1.0
40.0,51,7616,1.0,0.19,-1.0
