3.032000000000000000e+03 8.335000000000000853e+01
2.736000000000000000e+03 2.472500000000000000e+02
2.960000000000000000e+03 3.109000000000000341e+02
2.696000000000000000e+03 3.123000000000000114e+02
2.528000000000000000e+03 3.144499999999999886e+02
2.744000000000000000e+03 3.178500000000000227e+02
2.800000000000000000e+03 3.671999999999999886e+02
2.504000000000000000e+03 3.874000000000000341e+02
2.592000000000000000e+03 4.862500000000000000e+02
3.072000000000000000e+03 4.958000000000000114e+02
3.056000000000000000e+03 5.212999999999999545e+02
2.568000000000000000e+03 5.227000000000000455e+02
2.976000000000000000e+03 5.271000000000000227e+02
3.128000000000000000e+03 5.558500000000000227e+02
2.688000000000000000e+03 6.238999999999999773e+02
2.968000000000000000e+03 6.477000000000000455e+02
2.808000000000000000e+03 7.531000000000000227e+02
2.496000000000000000e+03 7.552500000000000000e+02
2.584000000000000000e+03 7.623500000000000227e+02
3.152000000000000000e+03 7.992500000000000000e+02
2.408000000000000000e+03 8.048500000000000227e+02
2.848000000000000000e+03 8.087500000000000000e+02
2.424000000000000000e+03 8.099500000000000455e+02
3.048000000000000000e+03 8.441499999999999773e+02
2.880000000000000000e+03 8.711000000000000227e+02
2.528000000000000000e+03 9.127000000000000455e+02
3.040000000000000000e+03 9.693000000000000682e+02
2.512000000000000000e+03 1.009350000000000023e+03
2.512000000000000000e+03 1.120950000000000045e+03
2.952000000000000000e+03 1.149500000000000000e+03
2.688000000000000000e+03 1.256250000000000000e+03
3.096000000000000000e+03 1.269650000000000091e+03
3.016000000000000000e+03 1.290750000000000000e+03
2.952000000000000000e+03 1.301350000000000136e+03
2.904000000000000000e+03 1.311600000000000136e+03
2.800000000000000000e+03 1.334049999999999955e+03
2.704000000000000000e+03 1.368250000000000000e+03
3.064000000000000000e+03 1.407299999999999955e+03
3.112000000000000000e+03 1.412450000000000045e+03
2.792000000000000000e+03 1.433950000000000045e+03
2.720000000000000000e+03 1.440750000000000000e+03
2.904000000000000000e+03 1.449150000000000091e+03
3.000000000000000000e+03 1.477200000000000045e+03
2.752000000000000000e+03 1.498150000000000091e+03
2.552000000000000000e+03 1.540100000000000136e+03
2.896000000000000000e+03 1.572850000000000136e+03
2.888000000000000000e+03 1.589450000000000045e+03
2.408000000000000000e+03 1.630600000000000136e+03
2.952000000000000000e+03 1.649500000000000000e+03
2.912000000000000000e+03 1.697600000000000136e+03
2.600000000000000000e+03 1.704500000000000000e+03
3.008000000000000000e+03 1.735000000000000000e+03
2.872000000000000000e+03 1.764000000000000000e+03
2.472000000000000000e+03 1.796350000000000136e+03
3.152000000000000000e+03 1.806299999999999955e+03
2.928000000000000000e+03 1.833600000000000136e+03
2.672000000000000000e+03 1.870350000000000136e+03
2.728000000000000000e+03 1.884000000000000000e+03
2.576000000000000000e+03 1.890450000000000045e+03
3.192000000000000000e+03 1.892350000000000136e+03
2.816000000000000000e+03 1.898250000000000000e+03
2.848000000000000000e+03 1.927549999999999955e+03
2.896000000000000000e+03 1.948750000000000000e+03
2.408000000000000000e+03 1.969549999999999955e+03
3.192000000000000000e+03 2.005799999999999955e+03
3.008000000000000000e+03 2.051250000000000000e+03
2.800000000000000000e+03 2.052849999999999909e+03
2.760000000000000000e+03 2.064849999999999909e+03
2.456000000000000000e+03 2.094300000000000182e+03
2.520000000000000000e+03 2.100650000000000091e+03
2.568000000000000000e+03 2.101250000000000000e+03
2.624000000000000000e+03 2.111349999999999909e+03
2.480000000000000000e+03 2.129050000000000182e+03
2.584000000000000000e+03 2.195500000000000000e+03
2.464000000000000000e+03 2.198000000000000000e+03
3.056000000000000000e+03 2.223849999999999909e+03
2.808000000000000000e+03 2.249450000000000273e+03
