source,target,weight,x,u,tau_F,tau_D
1,6401,17.04255965118713,1.0,0.19,1500.0,200.0
1,2913,17.04255965118713,1.0,0.19,1500.0,200.0
1,5369,17.04255965118713,1.0,0.19,1500.0,200.0
1,2577,17.04255965118713,1.0,0.19,1500.0,200.0
1,3793,17.04255965118713,1.0,0.19,1500.0,200.0
1,833,17.04255965118713,1.0,0.19,1500.0,200.0
1,1089,17.04255965118713,1.0,0.19,1500.0,200.0
1,1657,17.04255965118713,1.0,0.19,1500.0,200.0
1,2953,17.04255965118713,1.0,0.19,1500.0,200.0
1,5217,17.04255965118713,1.0,0.19,1500.0,200.0
1,5945,17.04255965118713,1.0,0.19,1500.0,200.0
1,7977,17.04255965118713,1.0,0.19,1500.0,200.0
1,5849,17.04255965118713,1.0,0.19,1500.0,200.0
1,2217,17.04255965118713,1.0,0.19,1500.0,200.0
1,7681,17.04255965118713,1.0,0.19,1500.0,200.0
1,5865,17.04255965118713,1.0,0.19,1500.0,200.0
1,7697,17.04255965118713,1.0,0.19,1500.0,200.0
1,1497,17.04255965118713,1.0,0.19,1500.0,200.0
1,2777,17.04255965118713,1.0,0.19,1500.0,200.0
1,7257,17.04255965118713,1.0,0.19,1500.0,200.0
1,2657,17.04255965118713,1.0,0.19,1500.0,200.0
1,737,76.69151843034209,1.0,0.19,1500.0,200.0
1,1313,17.04255965118713,1.0,0.19,1500.0,200.0
1,1673,17.04255965118713,1.0,0.19,1500.0,200.0
1,4777,17.04255965118713,1.0,0.19,1500.0,200.0
1,1393,17.04255965118713,1.0,0.19,1500.0,200.0
1,6641,17.04255965118713,1.0,0.19,1500.0,200.0
1,3761,17.04255965118713,1.0,0.19,1500.0,200.0
1,1849,17.04255965118713,1.0,0.19,1500.0,200.0
1,5569,17.04255965118713,1.0,0.19,1500.0,200.0
1,2793,17.04255965118713,1.0,0.19,1500.0,200.0
1,5097,17.04255965118713,1.0,0.19,1500.0,200.0
1,6505,17.04255965118713,1.0,0.19,1500.0,200.0
1,6249,17.04255965118713,1.0,0.19,1500.0,200.0
1,4249,17.04255965118713,1.0,0.19,1500.0,200.0
1,5705,17.04255965118713,1.0,0.19,1500.0,200.0
1,7913,17.04255965118713,1.0,0.19,1500.0,200.0
1,169,76.69151843034209,1.0,0.19,1500.0,200.0
1,353,76.69151843034209,1.0,0.19,1500.0,200.0
1,4161,17.04255965118713,1.0,0.19,1500.0,200.0
1,6881,17.04255965118713,1.0,0.19,1500.0,200.0
1,97,76.69151843034209,1.0,0.19,1500.0,200.0
1,5409,17.04255965118713,1.0,0.19,1500.0,200.0
1,6969,17.04255965118713,1.0,0.19,1500.0,200.0
1,5921,17.04255965118713,1.0,0.19,1500.0,200.0
1,6601,17.04255965118713,1.0,0.19,1500.0,200.0
1,289,76.69151843034209,1.0,0.19,1500.0,200.0
1,6425,17.04255965118713,1.0,0.19,1500.0,200.0
1,689,76.69151843034209,1.0,0.19,1500.0,200.0
1,5289,17.04255965118713,1.0,0.19,1500.0,200.0
1,1729,17.04255965118713,1.0,0.19,1500.0,200.0
1,7353,17.04255965118713,1.0,0.19,1500.0,200.0
1,7993,17.04255965118713,1.0,0.19,1500.0,200.0
1,521,76.69151843034209,1.0,0.19,1500.0,200.0
1,5641,17.04255965118713,1.0,0.19,1500.0,200.0
1,1249,17.04255965118713,1.0,0.19,1500.0,200.0
1,3961,17.04255965118713,1.0,0.19,1500.0,200.0
1,7593,17.04255965118713,1.0,0.19,1500.0,200.0
1,5233,17.04255965118713,1.0,0.19,1500.0,200.0
1,2489,17.04255965118713,1.0,0.19,1500.0,200.0
1,889,17.04255965118713,1.0,0.19,1500.0,200.0
1,3921,17.04255965118713,1.0,0.19,1500.0,200.0
1,7857,17.04255965118713,1.0,0.19,1500.0,200.0
1,2089,17.04255965118713,1.0,0.19,1500.0,200.0
1,3657,17.04255965118713,1.0,0.19,1500.0,200.0
1,5801,17.04255965118713,1.0,0.19,1500.0,200.0
1,201,76.69151843034209,1.0,0.19,1500.0,200.0
1,2225,17.04255965118713,1.0,0.19,1500.0,200.0
1,1609,17.04255965118713,1.0,0.19,1500.0,200.0
1,5017,17.04255965118713,1.0,0.19,1500.0,200.0
1,2745,17.04255965118713,1.0,0.19,1500.0,200.0
1,5937,17.04255965118713,1.0,0.19,1500.0,200.0
1,6585,17.04255965118713,1.0,0.19,1500.0,200.0
1,7633,17.04255965118713,1.0,0.19,1500.0,200.0
1,4889,17.04255965118713,1.0,0.19,1500.0,200.0
1,3729,17.04255965118713,1.0,0.19,1500.0,200.0
1,5441,17.04255965118713,1.0,0.19,1500.0,200.0
1,4969,17.04255965118713,1.0,0.19,1500.0,200.0
1,2201,17.04255965118713,1.0,0.19,1500.0,200.0
1,4529,17.04255965118713,1.0,0.19,1500.0,200.0
1,6113,17.04255965118713,1.0,0.19,1500.0,200.0
1,129,76.69151843034209,1.0,0.19,1500.0,200.0
1,1241,17.04255965118713,1.0,0.19,1500.0,200.0
1,2569,17.04255965118713,1.0,0.19,1500.0,200.0
1,7665,17.04255965118713,1.0,0.19,1500.0,200.0
1,1209,17.04255965118713,1.0,0.19,1500.0,200.0
