2.048000000000000000e+03 1.251500000000000057e+02
2.000000000000000000e+03 1.293499999999999943e+02
2.296000000000000000e+03 1.350000000000000000e+02
1.896000000000000000e+03 1.599500000000000171e+02
1.752000000000000000e+03 1.647500000000000000e+02
2.280000000000000000e+03 1.835500000000000114e+02
1.784000000000000000e+03 2.088499999999999943e+02
2.136000000000000000e+03 2.358000000000000114e+02
2.184000000000000000e+03 2.557500000000000000e+02
1.992000000000000000e+03 2.767500000000000000e+02
1.672000000000000000e+03 2.815000000000000000e+02
1.696000000000000000e+03 2.953000000000000114e+02
2.264000000000000000e+03 3.489499999999999886e+02
2.248000000000000000e+03 3.592500000000000000e+02
1.872000000000000000e+03 3.651500000000000341e+02
2.128000000000000000e+03 3.651500000000000341e+02
2.344000000000000000e+03 3.665500000000000114e+02
2.400000000000000000e+03 4.071000000000000227e+02
2.312000000000000000e+03 4.144499999999999886e+02
2.216000000000000000e+03 4.232500000000000000e+02
2.176000000000000000e+03 4.790500000000000114e+02
2.328000000000000000e+03 5.034000000000000341e+02
1.784000000000000000e+03 5.135499999999999545e+02
1.784000000000000000e+03 5.216000000000000227e+02
2.384000000000000000e+03 5.690500000000000682e+02
1.744000000000000000e+03 5.758000000000000682e+02
1.800000000000000000e+03 5.931000000000000227e+02
1.888000000000000000e+03 6.035500000000000682e+02
2.240000000000000000e+03 6.291000000000000227e+02
2.400000000000000000e+03 6.443999999999999773e+02
1.792000000000000000e+03 6.563000000000000682e+02
1.784000000000000000e+03 6.573000000000000682e+02
2.064000000000000000e+03 6.677500000000000000e+02
2.224000000000000000e+03 6.746499999999999773e+02
1.680000000000000000e+03 7.011499999999999773e+02
2.280000000000000000e+03 7.170500000000000682e+02
1.928000000000000000e+03 7.244500000000000455e+02
2.288000000000000000e+03 7.495500000000000682e+02
1.616000000000000000e+03 7.628999999999999773e+02
2.176000000000000000e+03 7.867000000000000455e+02
1.864000000000000000e+03 8.043999999999999773e+02
2.304000000000000000e+03 8.476000000000000227e+02
1.984000000000000000e+03 8.501499999999999773e+02
2.160000000000000000e+03 8.727500000000000000e+02
1.816000000000000000e+03 8.780000000000000000e+02
1.992000000000000000e+03 8.812500000000000000e+02
2.104000000000000000e+03 8.879500000000000455e+02
2.336000000000000000e+03 9.431499999999999773e+02
1.856000000000000000e+03 9.433999999999999773e+02
1.960000000000000000e+03 9.593999999999999773e+02
2.304000000000000000e+03 9.882500000000000000e+02
2.384000000000000000e+03 1.001399999999999977e+03
1.656000000000000000e+03 1.005800000000000068e+03
1.648000000000000000e+03 1.010700000000000045e+03
1.784000000000000000e+03 1.012050000000000068e+03
1.632000000000000000e+03 1.017649999999999977e+03
1.904000000000000000e+03 1.032099999999999909e+03
1.752000000000000000e+03 1.033549999999999955e+03
2.184000000000000000e+03 1.040099999999999909e+03
2.272000000000000000e+03 1.049000000000000000e+03
1.776000000000000000e+03 1.053349999999999909e+03
2.320000000000000000e+03 1.057299999999999955e+03
2.168000000000000000e+03 1.064200000000000045e+03
2.248000000000000000e+03 1.064650000000000091e+03
1.712000000000000000e+03 1.065700000000000045e+03
1.800000000000000000e+03 1.076450000000000045e+03
2.176000000000000000e+03 1.143600000000000136e+03
1.976000000000000000e+03 1.144299999999999955e+03
2.032000000000000000e+03 1.191950000000000045e+03
2.008000000000000000e+03 1.196600000000000136e+03
2.360000000000000000e+03 1.219500000000000000e+03
1.840000000000000000e+03 1.232150000000000091e+03
2.008000000000000000e+03 1.234700000000000045e+03
2.056000000000000000e+03 1.252900000000000091e+03
1.824000000000000000e+03 1.260900000000000091e+03
1.768000000000000000e+03 1.314250000000000000e+03
2.352000000000000000e+03 1.337299999999999955e+03
2.016000000000000000e+03 1.357350000000000136e+03
2.264000000000000000e+03 1.382000000000000000e+03
2.352000000000000000e+03 1.384350000000000136e+03
1.944000000000000000e+03 1.390600000000000136e+03
1.856000000000000000e+03 1.393900000000000091e+03
2.240000000000000000e+03 1.399100000000000136e+03
2.184000000000000000e+03 1.424650000000000091e+03
2.296000000000000000e+03 1.425400000000000091e+03
1.984000000000000000e+03 1.433750000000000000e+03
1.680000000000000000e+03 1.435700000000000045e+03
1.648000000000000000e+03 1.469299999999999955e+03
1.664000000000000000e+03 1.495950000000000045e+03
1.704000000000000000e+03 1.498299999999999955e+03
2.168000000000000000e+03 1.521000000000000000e+03
1.624000000000000000e+03 1.538100000000000136e+03
1.888000000000000000e+03 1.577299999999999955e+03
1.696000000000000000e+03 1.589549999999999955e+03
2.232000000000000000e+03 1.599049999999999955e+03
1.776000000000000000e+03 1.629299999999999955e+03
1.976000000000000000e+03 1.639400000000000091e+03
1.664000000000000000e+03 1.655900000000000091e+03
1.640000000000000000e+03 1.710500000000000000e+03
2.344000000000000000e+03 1.710549999999999955e+03
2.312000000000000000e+03 1.725700000000000045e+03
1.912000000000000000e+03 1.734900000000000091e+03
1.816000000000000000e+03 1.746950000000000045e+03
1.680000000000000000e+03 1.748950000000000045e+03
1.832000000000000000e+03 1.751500000000000000e+03
2.112000000000000000e+03 1.753250000000000000e+03
1.976000000000000000e+03 1.761350000000000136e+03
2.400000000000000000e+03 1.764000000000000000e+03
2.024000000000000000e+03 1.764500000000000000e+03
2.024000000000000000e+03 1.796450000000000045e+03
1.624000000000000000e+03 1.806549999999999955e+03
2.176000000000000000e+03 1.806700000000000045e+03
2.184000000000000000e+03 1.818850000000000136e+03
2.280000000000000000e+03 1.846450000000000045e+03
2.296000000000000000e+03 1.852350000000000136e+03
2.096000000000000000e+03 1.866600000000000136e+03
1.688000000000000000e+03 1.876200000000000045e+03
2.200000000000000000e+03 1.888000000000000000e+03
1.968000000000000000e+03 1.979650000000000091e+03
2.320000000000000000e+03 2.020549999999999955e+03
2.224000000000000000e+03 2.027400000000000091e+03
2.016000000000000000e+03 2.043400000000000091e+03
1.736000000000000000e+03 2.043799999999999955e+03
1.616000000000000000e+03 2.053849999999999909e+03
1.928000000000000000e+03 2.057650000000000091e+03
2.088000000000000000e+03 2.059650000000000091e+03
2.240000000000000000e+03 2.093199999999999818e+03
1.736000000000000000e+03 2.101650000000000091e+03
1.760000000000000000e+03 2.102900000000000091e+03
1.632000000000000000e+03 2.107050000000000182e+03
2.208000000000000000e+03 2.109800000000000182e+03
1.640000000000000000e+03 2.138000000000000000e+03
2.080000000000000000e+03 2.152400000000000091e+03
1.632000000000000000e+03 2.162400000000000091e+03
2.304000000000000000e+03 2.173550000000000182e+03
1.816000000000000000e+03 2.177349999999999909e+03
1.712000000000000000e+03 2.214300000000000182e+03
2.128000000000000000e+03 2.228599999999999909e+03
1.976000000000000000e+03 2.266250000000000000e+03
1.680000000000000000e+03 2.277800000000000182e+03
1.768000000000000000e+03 2.278200000000000273e+03
2.128000000000000000e+03 2.280200000000000273e+03
1.944000000000000000e+03 2.299150000000000091e+03
2.024000000000000000e+03 2.313700000000000273e+03
1.608000000000000000e+03 2.314700000000000273e+03
1.808000000000000000e+03 2.332050000000000182e+03
2.096000000000000000e+03 2.340050000000000182e+03
1.728000000000000000e+03 2.351950000000000273e+03
2.184000000000000000e+03 2.359550000000000182e+03
2.280000000000000000e+03 2.437300000000000182e+03
1.864000000000000000e+03 2.437400000000000091e+03
2.352000000000000000e+03 2.442800000000000182e+03
2.296000000000000000e+03 2.450050000000000182e+03
2.160000000000000000e+03 2.452349999999999909e+03
2.232000000000000000e+03 2.470500000000000000e+03
2.288000000000000000e+03 2.472300000000000182e+03
1.944000000000000000e+03 2.482400000000000091e+03
2.056000000000000000e+03 2.485099999999999909e+03
2.232000000000000000e+03 2.489050000000000182e+03
2.096000000000000000e+03 2.502550000000000182e+03
2.216000000000000000e+03 2.590150000000000091e+03
2.176000000000000000e+03 2.591700000000000273e+03
2.208000000000000000e+03 2.603800000000000182e+03
2.280000000000000000e+03 2.629550000000000182e+03
1.896000000000000000e+03 2.632599999999999909e+03
1.912000000000000000e+03 2.667599999999999909e+03
1.992000000000000000e+03 2.675700000000000273e+03
1.736000000000000000e+03 2.703450000000000273e+03
2.072000000000000000e+03 2.721450000000000273e+03
2.264000000000000000e+03 2.741700000000000273e+03
2.144000000000000000e+03 2.753000000000000000e+03
2.224000000000000000e+03 2.757550000000000182e+03
2.320000000000000000e+03 2.758400000000000091e+03
2.248000000000000000e+03 2.770150000000000091e+03
2.024000000000000000e+03 2.784500000000000000e+03
1.944000000000000000e+03 2.787950000000000273e+03
1.808000000000000000e+03 2.794300000000000182e+03
2.032000000000000000e+03 2.795099999999999909e+03
1.664000000000000000e+03 2.797250000000000000e+03
1.624000000000000000e+03 2.833700000000000273e+03
1.792000000000000000e+03 2.834550000000000182e+03
1.720000000000000000e+03 2.835900000000000091e+03
2.392000000000000000e+03 2.839300000000000182e+03
1.664000000000000000e+03 2.867599999999999909e+03
2.088000000000000000e+03 2.873250000000000000e+03
2.040000000000000000e+03 2.875849999999999909e+03
